tagName,Count,Excerpt
"green-chemistry","50","Green chemistry, also known as sustainable chemistry, is a philosophy intended to reduce the environmental impact of chemical industry and research. A discussion of possible modifications of the process to reduce the production of the hazardous material should be tagged as green-chemistry. A question concerning the environmental interactions of hazardous chemicals should rather be tagged with `environmental-chemistry`."
"osmosis","50","the spontaneous net movement of solvent molecules through a semi-permeable membrane into a region of higher solute concentration, in the direction that tends to equalize the solute concentrations on the two sides."
"c-c-addition","50","For questions about addition to C–C π bonds (i.e. C=C or C≡C)."
"significant-figures","48","For questions regarding the digits of a number used to express it to a particular degree of accuracy."
"gas-phase-chemistry","48",""
"teaching-lab","48","For questions regarding teaching in a laboratory setting."
"diffusion","46","For questions referring to the process by which molecules move as a result of their kinetic energy."
"filtering","45","Filtering is a process in which chemicals are being separated using their different state of matter."
"taste","45","Questions related to the crude analysis of a compound by identifying its taste."
"databases","45",""
"nuclear-chemistry","45","This tag should be applied to questions about processes where elemental compositions are changed due to nuclear reactions."
"separation-techniques","45","For questions about the separation of mixtures and solutions into pure compounds"
"stereoselectivity","45","For questions about reactions that favour the formation of one or more stereoisomers."
"electrophilic-substitution","43",""
"organophosphorus-compounds","42","For questions about the synthesis, properties, or reactivities of organic compounds containing phosphorus; or about reactions in which such compounds are used."
"fluorescence","42","For questions relating to the radiation emitted by substances as a result of incident radiation."
"geochemistry","42","Chemical processes and dynamics associated with geological processes, including hydro-thermal veins and weathering on Earth. For questions about other celestial bodies, please use [astrochemistry]."
"electroplating","41","Electroplating is the process of plating one metal onto another by hydrolysis, most commonly for decorative purposes or to prevent corrosion of a metal. There are also specific types of electroplating such as copper plating, silver plating, and chromium plating. "
"x-ray-diffraction","39","X-ray diffraction is a method to obtain the crystal structure of a compound. This tag is also appropriate for x-ray powder diffraction."
"fats","39","Fats are triesters of glycerol and fatty acids. They are generally soluble in organic solvents."
"equation-of-state","39","Questions related to a thermodynamic equation describing the state of matter under a given set of physical conditions."
"alkali-metals","38","For questions about the alkali metals (group 1), their compounds, and their physical and chemical properties. For questions specifically about hydrogen, use tag [hydrogen] instead."
"inductive-effect","38",""
"colligative-properties","38","Colligative properties of solutions are properties that depend upon the concentration of solute molecules or ions, but not upon the chemical identity of the solute. "
"dna-rna","38","For questions regarding nucleic acids, their properties, structures, functions etc."
"rearrangements","36","For questions about specific rearrangements within organic chemistry."
"nucleophilicity","36","For questions involving the nucleophilicity of a chemical species. Not to be confused with ""basicity"", use the [acid-base] tag instead."
"sublimation","35","The process of a substance transitioning from solid to gaseous phases, and vice versa."
"ab-initio","35","For questions relating to quantum chemistry using wavefunction-based methods and solving the Schrödinger equation."
"transition-state-theory","35","Questions related to explanations of the reaction rates of elementary chemical reactions. The theory assumes a special type of chemical equilibrium (quasi-equilibrium) between reactants and activated transition state complexes."
"molecular-mechanics","34","For questions pertaining to classical force-field methods in computational chemistry, including molecular dynamics simulations using such force fields."
"raman","33","For questions relating to Raman scattering/effect and its applications as spectroscopy technique."
"rare-earth-elements","31","According to the IUPAC, the rare earth elements are a group that comprises the fifteen lanthanoides (La to Lu), Y and  Sc. These elements are commonly grouped together due to the similarity in their chemical properties."
"corrosion","31","For questions about the process of corrosion or protection of metals from corrosion."
"carbon-family","31","For questions about the carbon family (group 14) elements, their compounds, and their trends in various physical and chemical properties. For questions specifically about carbon or its allotropes only, prefer using tag [carbon-allotropes] instead."
"reaction-coordinate","30","Questions related to abstract one-dimensional coordinates which represent progress along a reaction pathway."
"halogenation","30","For reactions involving the formation of a C-X bond."
"liquids","29",""
"semiconductors","27","Semiconductors are materials with electrical conduction between that of conductors and insulators."
"nernst-equation","27","For questions regarding when and how to use the Nernst equation or exploring the theory by the equation."
"carbonyl-complexes","27","Complexes or (coordination) compounds involving carbon monoxide as a ligand. For compounds of the carbonyl group use carbonyl-compounds instead."
"allotropes","27","Different forms of an element which exist in the same state but have different molecular or crystalline structures. Classic examples of allotropes include diamond and graphite (allotropes of carbon), red phosphorous and white phosphorous, and $\ce{O2}$ and $\ce{O3}$ (allotropes of oxygen)."
"pnictogen","26","For questions about the group 15 elements — nitrogen, phosphorus, arsenic, antimony, and bismuth: their synthesis, or physical and chemical properties."
"lattices","26",""
"electrostatic-energy","25","Electrostatic potential energy is created based on the law of electrostatic attraction and repulsion, or Coulomb's Law. It describes the force exerted on a charged object(e.g.electron) due to the presence of another charged object (e.g.nucleus)."
"physical-organic-chemistry","25","For questions about how organic molecules and reactions are investigated using physical experiments."
"lipids","25","For questions related to lipids including but not limited to fats and their derivatives in regards to chemistry."
"cyclic-voltammetry","25","Cyclic voltammetry or CV is a type of potentiodynamic electrochemical measurement. In a cyclic voltammetry experiment, the working electrode potential is ramped linearly versus time. "
"chemoselectivity","24","For questions about selectivity between different functional groups."
"light","23",""
"hsab","23","HSAB - Hard and Soft Acids and Bases is Pearson's theory classifying Lewis acids."
"organosilicon-compounds","23","For questions about organo-silicon compounds, chemical, physical, and optical properties."
"mercury","21","For questions pertaining to the unique physical, nuclear, and chemical properties of mercury."
"calorimetry","21","For questions related to measuring changes in state variables (such as enthalpy) use with the [experimental-chemistry] tag."
"numerical-analysis","21",""
"process-chemistry","20",""
"stereoelectronics","20","For questions where the reactivity/conformation of the molecule is defined/controlled by a specific orbital arrangement/alignment (for example the unusual conformation of sugars because of the anomeric effect). This tag cannot be the only tag on a question. Tags such as [conformation] and [torganic-chemistry] must also be applied."
"machine-learning","19","for questions about applications of machine learning algorithms to chemistry, not the machine learning methods themselves. Often bridging cheminformatics and computational chemistry, these methods consider how to represent chemical data to ML methods, accuracy thereof, and applications of chemical interest."
"astrochemistry","19","Chemistry occurring on asteroids, comets, in the interstellar medium or on other planets.  "
"protecting-groups","19",""
"relativistic","19","Atomic and chemical properties related to the relativistic properties of electrons in heavy elements."
"liquid-crystals","19","Questions related to matter in a state that has properties between those of conventional liquid and those of solid crystal."
"enzyme-kinetics","18",""
"c-x-addition","17",""
"ceramics","17","Use this tag for ceramics materials and their properties."
"reagents","16",""
"ligand-field-theory","16",""
"buffer","16",""
"adhesion","16","Adhesion refers to the attractive forces that exist between two materials. Questions that are based on these attraction forces, e.g: surface tension, contact angle, capillary rise, should use this tag. use with the tag: [surface-chemistry]"
"neutrons","16","For questions specifically about neutrons - subatomic particles denoted by the symbol n. They have no net electric charge. Also see [radioactivity]. Also use [atoms] if your question is not specifically about neutrons."
"dye","16","For questions related to compounds for producing color (intentional or not)."
"nitriles","15","For questions about nitriles and isonitriles and their organic derivatives such as organic cyanates. Not to be used for inorganic cyanides or related structures; for those, one of the tags ionic-compounds or coordination-compounds will be appropriate."
"van-der-waals-behavior","15","Questions with substantial discussion on the behavior of real gases using the van der Waals model (as opposed to just calculations with the van der Waals equation, or a casual reference to the van der Waals model)."
"thermal-conductivity","15",""
"pyrolysis","15",""
"pyrotechnics","14",""
"alkaline-earth-metals","14","For questions about the alkaline earth metals (group 2), their compounds, and their physical and chemical properties."
"boron-family","14","For questions about the elements of the boron family (group 13), their compounds, and their physical and chemical properties."
"immiscibility","14","This tag should be used when asking questions about two or more liquids that cannot mix, for example, water and oil. This tag should not be used for cases where two liquids can be homogenized by mixing, for example, cold and hot water, or water with two different dissolved salts and densities."
"chemical-weapons","13","Use for questions related to the use/chemistry of chemicals used in warfare."
"carbene","13",""
"amides","13",""
"rocks","12",""
"td-dft","12","Questions related to Time-dependent density functional theory (TDDFT) is a quantum mechanical theory used in physics and chemistry to investigate the properties and dynamics of many-body systems in the presence of time-dependent potentials."
"salt","12","Use this tag for questions relating to salts and their properties."
"multi-reference","12","Apply this tag to questions about methods that use multiple determinants to construct the wave function, e.g. MCSCF, MR-PT, CASSCF, MR-CI, etc., questions about chemical systems that might require these methods."
"petrochemistry","11","For questions about the processing of crude oil into petrol products. use with tag: [chemical-engineering]"
"containers","11","For questions regarding container interactions with contents, selection, material makeup or geometry."
"synthesis-golf","11","Synthesis golf is a community initiative to encourage active participation on chemistry.SE by providing frequent synthetic challenges. Specific targets will be posted and users are encouraged to provide their synthetic routes, bounties are awarded to further encourage users to get involved. "
"chemical-formula","11","For questions related to molecular formula, empirical formula, formula unit, representing the chemical proportions of atoms that constitute a particular chemical compound, molecule, ion, complex, crystal, etc. using chemical element symbols, numbers, and other symbols. NOT related to 'notation', 'composition', 'structure' or 'nomenclature'. "
"enolate-chemistry","11",""
"ideal-gas","11",""
"organoboron-compounds","10",""
"wittig-reactions","10","This tag should be applied to questions about the Wittig reaction and its variants, including the Horner–Wadsworth–Emmons reaction."
"organotransition-metal-chemistry","10","For questions about the use of transition metals in organic synthesis."
"supramolecular-chemistry","10","The supramolecular chemistry tag should be applied to questions pertaining to supramolecular systems, both natural (e.g. biological systems with supramolecular behaviour) and artificial (e.g. man made structures such as molecular knots/machines). "
"desiccation","10","Removal of water, typically to create anhydrous reagents."
"bent-bond","10","Also known as banana bond. These kinds of bonds are usually found in small, strained, organic molecules. The simplification of the hybridisation scheme fails for this class of compounds."
"mechanochemistry","9","The branch of chemistry that deals with the study of the influence of mechanical forces on reactions. "
"polarimetry","9","For question about the interaction of light polarization with matter."
"rubber","9",""
"alkaloids","9",""
"bravais-lattices","7",""
"carbon-dioxide","7",""
"phosphorescence","7",""
"iron","7",""
"allenes","6",""
"chlorine","6",""
"eutectic","6","Eutectics are mixtures of solid chemicals that liquify at temperatures lower than the melting point of their constituents."
"miller-indices","6",""
"solvated-electrons","6",""
"humidity","6",""
"saponification","6","Saponification is the conversion of lipids into soap and alcohol by the action of heat in the presence of aqueous alkali. Soaps are salts of fatty acids."
"differential-scanning-calorimetry","6","This tag should be applied to questions regarding the theory and application of differential scanning calorimetry (DSC)."
"gloves","6","Gloves are a layer of protection in terms of laboratory safety. This tag should be specified if this is a question about particular gloves."
"rheology","6","The study of the fluidity and deformation of materials under the influence of applied forces."
"epr-spectroscopy","6","This tag should be applied to questions concerning all aspects of electron paramagnetic resonance (EPR) spectroscopy, including the theory behind the technique and its applications in chemistry."
"transuranic-elements","5","For questions pertaining to elements beyond Uranium in the periodic table."
"semi-empirical-method","5",""
"steroids","5",""
"reaction-order","5",""
"electrical-properties","5",""
"mechanical-properties","4",""
"statetransition","4",""
"vibrational-spectroscopy","4",""
"oxides","4",""
"capillary-forces","4",""
"noble-metals","4",""
"wax","4","For discussions concerning animal, plant, or synthetic wax. Posts regarding its properties, uses, synthesis, and reactions are appropriate. "
"total-synthesis","4","Questions involving the synthesis of a natural product or complex drug/molecule pertaining to the individual steps involved or the overall scheme of the reaction (ex. question regarding the individual steps of Woodward's synthesis of vitamin B12). "
"thin-films","3",""
"organocatalysis","3",""
"drying","3",""
"isotopologues","3","This tag is for physical and chemical properties of compounds that differ in isotope of specific atoms. Not to be used for isotope or nuclear specific questions, or compounds with isotopes in different arrangements (isotopemers)."
"dispersion-correction","3","For questions regarding theoretical/computational methods to account for dispersion interactions."
"qtaim","3","The quantum theory of atoms in molecules (QTAIM) is a concept of theoretical and computational chemistry. It is based on the observable electron density and was introduced by the late Richard Bader."
"molecular-design","2","For topics to do with finding molecules that match or optimize particular properties, for example, small molecules with high polarity, molecules with negative NMR shifts, or surprisingly long or short bonds."
"ideal-gas-behavior","2",""
"gel","2",""
"membrane","2",""
"acylation","2","Acylation is the process of adding an acyl group to a compound. "
"intramolecular-reaction","2",""
"permeability","1",""
"edox","1",""
"galvanic","1",""
"nitrogen","1",""
"curies-law","1",""
"newtonian-fluids","1",""
"non-newtonian-fluids","1",""
"emission","1",""
"glucometer","1",""
"sensor","1",""
"essay","1",""
"sorganic-chemistry","1",""
"epoxidation","1",""
"hygroscopy","1",""
"chain-reaction","1",""
