tagName,Count,Excerpt
"stella-gibbons","4","Questions related to the English author, journalist and poet Stella Gibbons (1902 – 1989) and her works. Her best known work is her debut novel ""Cold Comfort Farm"" (1932)."
"cold-comfort-farm","4","Questions related to Stella Gibbons' debut novel ""Cold Comfort Farm"" (1932). Use this tag with the [stella-gibbons] tag."
"l-frank-baum","4","Questions related to the American writer Lyman Frank Baum (1856 – 1919) and his works. Baum is mainly known for his children's books, particularly The Wonderful Wizard of Oz and its sequels."
"graham-hancock","4","For questions about the British writer and reporter Graham Hancock (born 1950) or about any of his literary works."
"sappho","4","Questions related to Sappho, Greek poet from the island of Lesbos (c. 630 – c. 570 BC) and her work."
"jostein-gaarder","4","Questions related to the Norwegian author Jostein Gaarder (born 1952) and his work. Gaarder published Sophie's World: A Novel About the History of Philosophy in 1991."
"percy-bysshe-shelley","4","Questions related to the English Romantic poet Percy Bysshe Shelley (1792 – 1822) and his work."
"as-i-lay-dying","4","Questions related to the 1930 novel As I Lay Dying by William Faulkner. Use this tag with the [william-faulkner] tag."
"library-and-information-science","4","Questions related to the area of studies known as library and information science or LIS."
"n-k-jemisin","3","Questions related to the American writer and blogger Nora K. Jemisin (born 1972) and her work."
"harold-pinter","3","Questions related to the English playwright and screenwriter Harold Pinter (1930 – 2008)  and his work."
"j-b-priestley","3","Questions related to the English novelist, playwright and scriptwriter J. B. Priestley (1894 – 1984) and his work. His works include the play ""An Inspector Calls"" (1945) and the novel ""The Good Companions"" (1929)."
"an-inspector-calls","3","Questions related to J. B. Priestley's 1945 play ""An Inspector Calls"". Use this tag with the [j-b-priestley] tag."
"beatrice-and-virgil","3","Questions related to Yann Martel's third novel ""Beatrice and Virgil"" (2010). Use this tag with the [yann-martel] tag."
"gene-wolfe","3","Questions related to the American science fiction and fantasy writer Gene Wolfe (born 1931) and his work. His works include ""The Book of the New Sun"", ""Peace"" and ""The Fifth Head of Cerberus""."
"the-fifth-head-of-cerberus","3","Questions related to any of the novellas in the collection ""The Fifth Head of Cerberus"" (1972) by Gene Wolfe. Use this tag with the [gene-wolfe] tag."
"james-fenton","3","Questions related to the English poet, journalist and literary critic James Fenton (born 1949) and his works."
"ursula-vernon","3","Questions related to the American freelance writer, artist and illustrator Ursula Vernon (born 1977) and her works."
"science-and-technology-studies","3","Questions related to science and technology studies (or science, technology and society studies, STS), an interdisciplinary branch of the social sciences that studies the relationship between  society, politics and culture on the one hand, and scientific research and technological innovation on the other."
"historical-romance","3","For questions about the historical romance genre as a whole. Historical romance novels have a plot that is set in the past, and this broad definition makes the genre's definition rather vague. Do not use this tag for questions about specific historical romance novels (instead, use tags for the novel and author), or for genre-classification questions (which are off-topic)."
"american-psycho","3","Questions related to the 1991 novel American Psycho by the American author Bret Easton Ellis. Use with the [bret-easton-ellis] tag."
"honore-de-balzac","3","Questions related to the French novelist and playwright Honoré de Balzac (1799 –  1850) and his work. He is best known for the series of interlinked novels entitled ""La Comédie humaine"", which includes titles such as Le Père Goriot (Old Goriot, 1835), Le Colonel Chabert  (1844), Eugénie Grandet (1834) and La Cousine Bette (1846). Use this tag with the [french-literature] tag."
"heart-of-darkness","3","Questions related to the 1899 novella Heart of Darkness by the Polish-British novelist Joseph Conrad. Use this tag with the [joseph-conrad] tag."
"thomas-malory","3","Questions about the English writer Thomas Malory (c. 1415 – 1471) and his work. Malory is credited with writing 'Le Morte d'Arthur' (The Death of Arthur), a prose work based on sources such as  Geoffrey of Monmouth's 'History of the Kings of Britain', and two anonymous English works called the 'Alliterative Morte Arthure' and the 'Stanzaic Morte Arthur'."
"the-giver","3","Questions about the 1993 dystopian novel 'The Giver' by Lois Lowry. Use this tag with the [lois-lowry] tag."
"tales-of-goldstone-wood","3","Questions about the fantasy series Tales of Goldstone Wood by Anne Elisabeth Stengl. Use this tag with the [anne-elisabeth-stengl] tag."
"song-of-solomon-morrison","3","Questions about Toni Morrison's 1977 novel Song of Solomon. Use this tag with the [toni-morrison] tag."
"faust","3","Questions about Johann Wolfgang von Goethe's two-part play 'Faust' as comprised of 'Faust: A Tragedy' (1808) and 'Faust: The Second Part of the Tragedy' (1832). Use this tag with [johann-wolfgang-von-goethe] and [german-literature]. For Christopher Marlowe's play 'Doctor Faustus' use the tag [doctor-faustus]."
"dirk-gently","3","Questions about the Dirk Gently book series by Douglas Adams or about any of the books in it, namely Dirk Gently's Holistic Detective Agency (1987) and The Long Dark Tea-Time of the Soul (1988). Use this tag with the [douglas-adams] tag."
"emily-bronte","3","Questions about the English novelist and poet Emily Jane Brontë (1818 – 1848) and her works. She used the pseudonym Ellis Bell and is best known for her novel Wuthering Heights."
"seamus-heaney","3","Questions about the Northern Irish poet, playwright and translator Seamus Heaney (1939 – 2013) and his works. Heaney was awarded the Nobel Prize in Literature in 1995."
"charles-baudelaire","3","Questions related to the French poet Charles Baudelaire (1821 – 1867) and his work. Baudelaire is best known for his poem collection Les Fleurs du mal (The Flowers of Evil), but he also wrote essays, art criticism and highly regarded translations of E. A. Poe's stories. Use this tag with the [french-literature] tag. Questions about his poems should be tagged under [poetry]."
"adaptations","3","Questions related to adaptations of literary works. Adaptations can be other works of literature, or works in other media, such as film or song."
"haiku","3","Questions about haiku, a very short type of Japanese poetry. Use this tag when asking about haiku as a whole. Use with the [poetry] tag."
"urdu-literature","3","Questions about works of literature written in Urdu, an Indo-Aryan language spoken mainly in Pakistan and India."
"discourses-on-livy","3","Questions about Machiavelli's 'Discourses on Livy' ('Discorsi sopra la prima deca di Tito Livio'), a work of political history and philosophy that was written after the author's political career in Florence and published posthumously in 1531. Use this tag with the tags [niccolo-machiavelli] and [italian-literature]."
"othello","3","Questions about William Shakespeare's tragedy 'Othello', which was probably written in 1603. Use this tag with the [william-shakespeare] tag."
"alexander-pope","3","Questions about the English poet Alexander Pope (1688 – 1744) and his works. Pope is best known for the mock-epic 'The Rape of the Lock' (1721), 'The Dunciad' and 'An Essay on Criticism' (1711)."
"plato","3","Questions about the Greek philosopher Plato (428 or later – 348/347 BC) and his works. His works have come down to us in the form of dialogues (no original manuscripts have survived), often involving his teacher Socrates. His major works include 'Apology of Socrates', 'Phaedo', 'Symposium' and 'Republic'. From a literary perspective, 'Republic' is known, among other things, for its discussion of censorship on poetry."
"a-christmas-carol","3","Questions about the novella 'A Christmas Carol in Prose, Being a Ghost-Story of Christmas' by Charles Dickens, first published in 1843. Use this tag with the [charles-dickens] tag."
"metafiction","3","Questions about metafiction, a type of fiction that self-consciously draws attention to its status as an artefact. Metafiction became prominent in the 1960s but there are earlier examples, such as Laurence Sterne's novel 'The Life and Opinions of Tristram Shandy, Gentleman' (1759)."
"terry-moore","3","Questions about the American cartoonist Terry Moore and his works. Moore is known for series such as 'Strangers in Paradise' and 'Rachel Rising'."
"wide-sargasso-sea","3","Questions about the postcolonial novel 'Wide Sargasso Sea' (1966) by Jean Rhys, which is written as a prequel to Charlotte Brontë's novel 'Jane Eyre'. Use this tag with the [jean-rhys] tag."
"twelfth-night","3","Questions about Shakespeare's comedy 'Twelfth Night, or What You Will', which was probably written around 1601–02. Use this tag with the [william-shakespeare] tag."
"elia-kazan","3","For questions about the Greek-American director, producer, writer and actor Elia Kazan (1909 – 2003) or about any of his written works. While Kazan is probably best remembered for his film career, he also wrote novels such as 'America America' and 'The Arrangement'."
"the-arrangement","3","Questions about the novel 'The Arrangement' by Elia Kazan. Use this tag with the [elia-kazan] tag."
"the-dark-tower-king","3","Questions about the series of eight novels 'The Dark Tower' by Stephen King. Use this tag with the [stephen-king] tag."
"post-modernism","3","Questions about post-modernism or postmodernism in literature, a hard-to-define type of literature that emerged after World War II and is characterised by such features as unreliable narrators, fragmentation, paradox and a reaction against a (real or perceived) dogmatic following of Enlightenment thinking."
"michael-northrop","3","For questions regarding the life and work of the contemporary American author Michael Northrop."
"strange-case-of-jekyll-and-hyde","3","Questions about  Robert Louis Stevenson's 1886 novel 'Strange Case of Dr Jekyll and Mr Hyde'. Use this tag with the [robert-louis-stevenson] tag."
"tombquest","3","For questions regarding the Tombquest series of books by Michael Northrop. Use with the [michael-northrop] tag."
"peanuts","3","For the ""Peanuts"" comic strip series, created, written, and drawn by Charles M. Schulz. Use with the [comics] and [charles-m-schulz] tags."
"charles-m-schulz","3","For questions about the life and works of Charles M. Schulz, American cartoonist, most known for his long-running ""Peanuts"" comic strip. Use with the appropriate media (e.g. [comics]), or work (e.g. [peanuts]) tags as appropriate."
"ivanhoe","3","Questions about the novel 'Ivanhoe' (1819) by Walter Scott. Use this tag with [sir-walter-scott]."
"v","3","Questions about Thomas Pynchon's debut novel 'V.', published in 1963. Use this tag with the [thomas-pynchon] tag."
"far-from-the-madding-crowd","3","Questions about 'Far from the Madding Crowd' (1874), Thomas Hardy's fourth novel. Use this tag with the [thomas-hardy] tag."
"lu-xun","3","Questions about the Chinese author Lu Xun or Lu Hsün (pen name of Zhou Shuren, 1881 – 1936) and his works. Lu Xun published both stories and essays. One of his best known story is 'The True Story of Ah Q' (1921 – 1922). Use this tag with the [chinese-literature] tag."
"john-le-carre","3","For questions regarding the life and works of John Le Carre, the British author best known for his George Smiley espionage novels."
"the-silmarillion","3","For questions related to The Silmarillion by J. R. R. Tolkien. Use this tag with the [j-r-r-tolkien] tag."
"the-gathering","3","Use for literature questions pertaining to the works of The Gathering (and the lives of its members), a Dutch symphonic metal band. Consider using this tag together with the [song-lyrics] or [music] if you're asking about their music."
"book-care","3","For questions about maintaining and caring for physical books, e.g. how to avoid damage to them and make them last longer."
"inferno","3","For questions relating to the book Inferno written by Dan Brown. Please use this tag with the [Dan-Brown] tag."
"oz","3","For questions about the series by L. Frank Baum based in the Land of Oz. This includes the famous ""The Wonderful Wizard of Oz"" (1900) as well as several lesser-known sequels. Use this tag together with the [l-frank-baum] tag."
"rachel-rising","3","To be used for the dark fantasy horror comic series created, written, and drawn by Terry Moore. Use with the [comics] and [terry-moore] tags.
"
"mike-carey","3","For questions about the life and works of the English novelist and comics writer Mike Carey, whose works include ""Lucifer"", ""The Girl With All the Gifts"", and ""The Boy On the Bridge"". Use with the appropriate title tags, and the [comics] tag, when necessary."
"their-eyes-were-watching-god","3","Use this tag for the novel by [zora-neale-hurston]"
"zen-and-art-of-motorcycle-maint","3","For questions on the book ""Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values"". Use this with the [robert-m-pirsig] tag."
"bill-watterson","3","Bill Watterson is best known as the author of the Calvin and Hobbes comic strips. Use this tag if you have questions either about Calvin and Hobbes (with the [calvin-and-hobbes] tag) or about Bill Watterson as an author."
"the-man-in-the-high-castle","3","For questions about Philip K. Dick's 1962 alternative history novel, in which the Axis forces had won WWII. Use with the [philip-k-dick] tag."
"u2","3","For questions about the popular Irish rock group U2 (and its members) as they relate to literature, specifically their songs. Use this tag together with [song-lyrics]."
"don-henley","3","Use for questions pertaining to the life and works of Don Henley, an American musician known both for his solo work and for his work with the Eagles. Use together with [song-lyrics]. For questions related to the Eagles, consider using the [eagles] tag."
"a-passage-to-india","3","Questions related to the 1924 novel A Passage to India by the English author E. M. Forster. Use this tag with the [e-m-forster] tag."
"sergei-lukyanenko","3","Questions related to the Russian science fiction and fantasy author Sergei Lukyanenko (born 1968) and his work."
"night-watch-cycle","3","Questions related to the cycle of novels by Sergei Lukyanenko that started with Night Watch (1998) and continued with Day Watch, Twilight Watch, Final Watch, New Watch and Sixth Watch. Use this tag with the [sergei-lukyanenko] and [russian-literature] tags."
"dracula","3","Questions related to the 1897 Gothic novel Dracula by the Irish author Bram Stoker. Use this tag with the [bram-stoker] tag."
"pilgrims-progress","3","Questions related to the 1678 allegory The Pilgrim's Progress by John Bunyan. Use this tag with the [john-bunyan] tag."
"master-and-margarita","3","For questions about ""Master and Margarita"", the novel by Mikhail Bulgakov. Use with the [russian-literature] and [mikhail-bulgakov] tags."
"mikhail-bulgakov","3","For questions about the life and works of Mikhail Bulgakov, the Russian novelist and playwright. Use with the [russian-literature] tag."
"richmal-crompton","3","For questions about the English author Richmal Crompton (1890-1969), or about any of her literary works, most famously the children's book series Just William."
"just-william","3","For questions about the Just William series by Richmal Crompton, or about any of the books in this series. Use with the [richmal-crompton] tag."
"robert-m-pirsig","3","For questions about the US author and philosopher Robert Maynard Pirsig (1928-2017), or about any of his literary works, most famously the philosophical novel Zen and the Art of Motorcycle Maintenance."
"stephenie-meyer","3","For questions about the American author Stephenie Meyer or about any of her literary works, most famously the Twilight series."
"lyonesse-trilogy","3","For questions about the Lyonesse trilogy by Jack Vance, consisting of the three books ""Suldrun's Garden"", ""The Green Pearl"", and ""Madouc""."
"jack-vance","3","For questions about the US author John Holbrook Vance, better known as Jack Vance (1916-2013), or about any of his literary works, mostly in science fiction and fantasy."
"roald-dahl","3","For questions about the prolific British writer Roald Dahl (1916-1990) or about any of his literary works, which include novels and short stories, children's and adult books."
"watership-down","3","For questions about Watership Down, the novel by Richard Adams. Use in conjunction with [richard-adams]."
"simon-and-garfunkel","3","For questions regarding the lives or works of Simon and Garfunkel, a popular American rock duo of the 1960's."
"eoin-colfer","3","For questions about the Irish author Eoin Colfer or about any of his literary works, most famously the bestselling Artemis Fowl series."
"italo-calvino","3","Questions regarding the works of Italo Calvino, the Italian journalist and writer of the Our Ancestors trilogy, the Cosmicomics collection of short stories, and the novel 'Invisible Cities'. Use this tag with [italian-literature]."
"house-of-leaves","3","For questions about House of Leaves, the novel by Mark Z. Danielewski. Use in conjunction with [mark-z-danielewski]."
"omar-khayyam","3","For questions about the works of Omar Khayyam, such as [the-rubaiyat], and his life as a philosopher and poet."
"edward-fitzgerald","3","For questions about the works of Edward Fitzgerald and his life as a writer."
"the-rubaiyat","3","For questions about The Rubaiyat, the poems most famously attributed to Omar Khayyám. Use in conjunction with [omar-khayyam] and [poetry] tags."
"artemis-fowl","3","For questions regarding the Artemis Fowl book series, by Eoin Colfer. Use this tag with the [eoin-colfer] tag."
"a-moveable-feast","3","For questions pertaining to the memoir, A Moveable Feast written by Ernest Hemingway."
"ergodicity","3","For questions about literary elements which require non-trivial interactive effort for the reader to successfully traverse."
"love","3","For questions about Toni Morrison's 2003 novel ""Love"". Use this tag with the [toni-morrison] tag."
"samuel-beckett","3","For questions about the author and playwright Samuel Beckett or about any of his literary works."
"the-scarlet-letter","3","For questions about The Scarlet Letter, the novel by Nathaniel Hawthorne. Use in conjunction with [nathaniel-hawthorne]."
"slade-house","3","For questions about Slade House, the novel by David Mitchell. Use in conjunction with [david-mitchell]."
"lois-lowry","3","For questions about the US author Lois Lowry (born 1937) or about any of her literary works, mostly children's novels."
"p-g-wodehouse","3","For questions about the works of P. G. Wodehouse and his life as a writer."
"roland-barthes","3","For questions about the works of Roland Barthes and his life as a writer and literary analyst."
"alexander-pushkin","3","For questions about the 19th-century Russian author Alexander Pushkin, sometimes considered to be the founder of modern Russian literature, or about any of his literary works. Questions about his works originally in Russian should be tagged with [russian-literature]."
"richard-adams","3","For questions about the author Richard Adams or about any of his literary works."
"redwall-series","3","Use this tag for questions about the series of 22 novels by the late Brian Jacques set in the world of Redwall. Note that this tag does NOT refer specifically either to the location Redwall or to the first book in the series, entitled ""Redwall"". Use in conjunction with [brian-jacques]."
"margery-allingham","3","For questions about the life of British mystery author Margery Louise Allingham, and her works of fiction, which include The Tiger in the Smoke."
"brian-jacques","3","For questions about the works of Brian Jacques, the author of the Redwall series, and his life as a writer."
"lemony-snicket","3","For questions about the works of Lemony Snicket, pseudonym of author Daniel Handler, and his life as a writer."
"reading","3","Questions about the practice and skill of reading."
"soren-kierkegaard","3","Søren Kierkegaard (1813–1855), Danish philosopher, author of ""Fear and Trembling"" (1843) and ""The Sickness Unto Death"" (1849)."
"ezra-pound","3","For questions about the expatriate American poet Ezra Pound and his works"
"bret-easton-ellis","3","Bret Easton Ellis (born 1964), American novelist, author of ""American Psycho"" (1991)."
"edith-wharton","3","Edith Wharton (1862–1937), American writer. Her works include the novels ""The House of Mirth"" (1905) and ""The Age of Innocence"" (1920)."
"endymion","3","""Endymion"" (1818), a poem by John Keats."
"rene-goscinny","3","René Goscinny (1926–1977), French comic writer, best known for the ""Astérix"" series in collaboration with Albert Uderzo."
"albert-uderzo","3","Albert Uderzo (1927–2020), French comic writer and illustrator, best known for the ""Astérix"" series in collaboration with René Goscinny. Use this tag with the [french-literature] tag."
"asterix","3","""Astérix"", a series of comics in French by René Goscinny and Albert Uderzo. Use this tag with the [rene-goscinny], [albert-uderzo] and [french-literature] tags."
"building-great-sentences","3","Questions about the book 'Building Great Sentences: How to Write the Kinds of Sentences You Love to Read' by Brooks Landon. Use this tag with the tag [brooks-landon]."
"brooks-landon","3","Questions about the works of Brooks Landon, professor of English at the University of Iowa."
"discworld","3","Questions about Terry Pratchett's series of comic fantasy novels that are set on the planet Discworld. Use this tag with the tag [terry-pratchett]."
"friedrich-nietzsche","3","Questions about the works of the German philosopher, philologist, cultural critic and poet Friedrich Wilhelm Nietzsche (1844 – 1900) and his life as a writer. He is best known for philosophical works such as 'Thus Spoke Zarathustra', 'Human, All Too Human', 'Beyond Good and Evil' and 'Untimely Meditations'. Use this tag with the tag [german-literature]."
"the-painter-of-signs","3","Questions about R. K. Narayan's 1976 novel 'The Painter of Signs'. Use this tag with [r-k-narayan]."
"illustrators","3","For questions about illustrators of works of literature as defined by the Help Center. "
"the-call-of-the-wild","3","For questions about 'The Call of the Wild' (1903,  an adventure book written by Jack London. Questions about this book should be tagged with the author, [jack-london]."
"jean-richepin","2","Questions about the works of Auguste-Jules Richepin, usually known as Jean Richepin (1849 - 1926) and his life as a writer. Use this tag with the tag [french-literature]."
"the-sixth-world","2","A novel series by Rebecca Roanhorse. Questions about this work should be tagged with [rebecca-roanhorse]."
"khamoshi-shayari","2","For questions about the life of and works by Khamoshi Shayari, an Indian poet. Should be tagged with the [poetry] tag."
"satan-in-goray","2","Questions about the novel 'Satan in Goray' (1955) by Isaac Bashevis Singer. Use this tag with the tags [isaac-bashevis-singer] and [yiddish-literature]."
"anne-bronte","2","Anne Brontë (1820–1849), English novelist and poet, author of ""The Tenant of Wildfell Hall"" (1848)."
"j-d-vance","2","Questions about the writings of the American author and venture capitalist James David Vance (born 1984) and his life as a writer."
"philology","2","Questions about philology, the scholarly study of texts (literary or non-literary, oral or written), their provenance, authenticity and original form. Philology can also include questions about meaning; however, please use the [meaning] tag for questions that are purely about meaning."
"the-bastard-of-istanbul","2","Questions about Elif Shafak's 2006 novel 'The Bastard of Istanbul'. The book was originally published in English, so questions about it should not be tagged with [turkish-literature].
Use this tag with the tag [elif-shafak]."
"sim-kern","2","For works about or related to author Sim Kern. If this is a question about a specific work of theirs, that work should be tagged as well."
"joseph-brodsky","2","Questions about the Russian-American poet and essayist Iosif Aleksandrovich Brodsky (1940 – 1996) and his life as a writer. He was awarded the 1987 Nobel Prize in Literature."
"computer-generated-literature","2","Questions about works of literature that were generated using natural-language generation processes."
"lolita","2","for the 1955 novel by Vladimir Nabokov. Use with the [vladimir-nabokov] tag"
"ryunosuke-akutagawa","2","Questions about the works of the Japanese writer Ryūnosuke Akutagawa (芥川 龍之介, Akutagawa Ryūnosuke, 1892 – 1927) and his life as a writer. He is known for his short stories, which include ""Rashōmon"" and ""In a Grove"". Use this tag with [japanese-literature]."
"alain-bashung","2","Questions related to the French singer-songwriter Alain Bashung (1947 – 2009) and his songs. When asking about song lyrics, please use the [song-lyrics] and [french-literature] tags."
"lin-yutang","2","Questions about the works of the Chinese linguist, novelist, philosopher and translator Lin Yutang (1895 – 1976) and his life as a writer. Lin Yutang published both in Chinese and in English. For questions about works Lin Yutang published in Chinese, use this tag with the [chinese-literature]. "
"the-book-of-dede-korkut","2","Questions about 'The Book of Dede Korkut', an epic story of the Oghuz Turks. The oldest extant manuscripts date from the sixteenth century."
"rebecca-roanhorse","2","Questions about the works of the American science fiction and fantasy write Rebecca Roanhorse (born 1971) and her life as a writer."
"gaetan-roussel","2","Questions about the works of the French singer, songwriter and composer Gaëtan Roussel (born 1972) and his life as an artist. In addition to songs for his own albums, he has contributed songs to Alain Bashung's album 'Bleu pétrole'. Use this tag with [french-literature] and, if applicable, with [song-lyrics]."
"gillian-flynn","2","For question about the life and works of the American author Gillian Flynn. "
"gone-girl","2","The 2012 mystery/thriller novel by Gillian Flynn; use with the [gillian-flynn] tag."
"the-martian-chronicles","2","For the 1950 novel/short story fixup by the American author Ray Bradbury. Use with the [ray-bradbury] tag"
"hillbilly-elegy","2","For the 2016 memoir by the American author James David Vance."
"reception","2","Questions about how audiences responded to specific literary works, including theories about the reception of literary works. this can cover both qualitative and quantitative aspects (e.g. sales figures). This tag should not be used for influences on specific other authors or for questions about the meaning or interpretation of passages from specific works."
"john-donne","2","Questions about the works of the English poet and cleric John Donne (1572 – 1631) and his life as a writer. Donne is remembered both for his poems and his sermons."
"sarah-waters","2","Sarah Waters (born 1966), Welsh novelist. Her works include ""Tipping the Velvet"" (1998) and ""Fingersmith"" (2002)."
"fingersmith","2","""Fingersmith"" (2002), an historical novel by Sarah Waters. Use this tag with the [sarah-waters] tag."
"aesop","2","Aesop (c. 620–564 BCE), Greek storyteller, credited with the authorship of 'Aesop's Fables'. Use this tag with  [greek-literature] or [latin-literature], depending on whether the question is about a Greek or a Latin version of his work."
"barack-obama","2","Barack Obama (born 1961), American politician and writer of the memoir ""Dreams from My Father: A Story of Race and Inheritance"" (1995)."
"dreams-from-my-father","2","""Dreams from My Father: A Story of Race and Inheritance"", a 1995 memoir by Barack Obama. Use with the [barack-obama] tag."
"aeschylus","2","Aeschylus (c. 525–c. 455 BCE), ancient Greek tragedian. His surviving works include ""The Persians"", ""Seven Against Thebes"", and ""The Oresteia"". Questions about his works should be tagged with [greek-literature]."
"mistborn","2","""Mistborn"", a series of fantasy novels by Brandon Sanderson, beginning with ""The Final Empire"" (2006). Use with the [brandon-sanderson] tag."
"gabriel-garcia-marquez","2","Gabriel García Márquez (1927–2014), Columbian writer. His novels include ""One Hundred Years of Solitude"", ""Chronicle of a Death Foretold"" and ""Love in the Time of Cholera""."
"robert-herrick","2","Robert Herrick (1591–1674), English poet."
"flannery-oconnor","2","Mary Flannery O'Connor (1925–1964), American writer of Southern Gothic fiction."
"the-three-musketeers","2","""The Three Musketeers"" (""Les trois mousquetaires""), an 1844 historical novel by Alexandre Dumas, père. Use with the [alexandre-dumas-pere] tag."
"john-updike","2","Questions about the works of the  American novelist, poet, short-story writer and literary critic John Updike (1932 – 2009) and his life as a writer."
"krazy-kat","2","Questions about the American comic strip 'Krazy Kat' by George Herriman, which ran in American newspapers from 1913 to 1944. Use this tag with [george-herriman] and [comics]. "
"george-herriman","2","Questions about the works of the American cartoonist George Herriman (1880 – 1944) and his life as an artist. His best known work is the newspaper comic strip 'Krazy Kat' (1913 – 1944)."
"adventures-of-huckleberry-finn","2","Questions about the novel 'Adventures of Huckleberry Finn' (1884/1885) by Mark Twain. Use this tag with the [mark-twain] tag."
"christopher-marlowe","2","Christopher Marlowe (1564–1593), English playwright and poet. Author of ""Tamburlaine"" and ""Doctor Faustus""."
"the-picture-of-dorian-gray","2","""The Picture of Dorian Gray"", an 1890 novel by Oscar Wilde. Use with the [oscar-wilde] tag."
"thomas-of-reading","2","Questions related to the Elizabethan ""novel"" ""Thomas of Reading"" by Thomas Deloney, first published in 1600. Use this tag with the tag [thomas-deloney]."
"kay-chronister","2","For questions about horror author Kay Chronister and her works. If this is a question about one of her novels, that should be tagged as well."
"the-fall","2","Questions about Albert Camus's 1956 novel 'The Fall' (French: 'La chute'). Use this tag with the tags [albert-camus] and [french-literature]."
"interactive-fiction","2","Also known as a ""choose-your-own-story"", books where the plot and endings are determined by the reader. Questions using this tag should be about the genre in general. Specific works should be tagged with that work in question and the author instead."
"miroslav-krleza","2","Questions about the works of the Croatian poet, novelist and dramatist Miroslav Krleža (1893 – 1981) and his life as a writer. Use this tag with the tag [croatian-literature]."
"croatian-literature","2","Questions about works of literature which were originally written in the Croatian language."
"the-lady-of-shalott","2","For questions about The Lady of Shalott, the poem by Alfred Lord Tennyson. Use in conjunction with [alfred-tennyson]."
"wool","2","For questions about Wool, the book by Hugh Howey. Use in conjunction with [hugh-howey]."
"a-series-of-unfortunate-events","2","For questions about the book series known as The Series of Unfortunate Events, written by Daniel Handler under the pen name Lemony Snicket. Use this tag with the [lemony-snicket] tag."
"martin-niemoller","2","For questions about the life of German, anti-Nazi author Martin Niemöller and his works of literature, which include Of guilt and hope."
"cthulhu","2","The Cthulhu Mythos is a shared fictional universe, based on the work of American horror writer H. P. Lovecraft, dealing with the cosmic horrors, the ""Great Old Ones"", that exist in this universe."
"the-little-prince","2","Use this tag for questions about the novella ""The Little Prince"" by Antoine de Saint-Exupery. Use in conjunction with the [antoine-de-saint-exupery] and [french-literature] tags."
"origins","2",""
"aeneid","2","Questions regarding Virgil's epic poem about Aeneas's journey from Troy to Italy. Use with the tags [virgil] and [latin-literature]. "
"joseph-campbell","2","For questions about the works of Joseph Campbell and his life as a writer."
"dylan-thomas","2","For questions about the works of Dylan Thomas and his life as a writer."
"k-a-applegate","2","For questions about the works of K.A. Applegate and her life as a writer."
"hugh-howey","2","For questions about the works of Hugh Howey and his life as a writer."
"imaginarium-geographica","2","For questions about The Chronicles of the Imaginarium Geographica, the book series by James A. Owen."
"james-a-owen","2","For questions about the works of James A. Owen and his life as a writer."
"james-bond","2","For questions about James Bond, the series created by Ian Fleming."
"ian-fleming","2","For questions about the works of Ian Fleming and his life as a writer."
"umberto-eco","2","For questions related to the Italian novelist Umberto Eco and his works."
"the-death-of-the-author","2","For questions about The Death of The Author, the essay by Roland Barthes. Use in conjunction with [roland-barthes]."
"franklin-w-dixon","2","For questions about the works of Franklin W. Dixon, such as the Hardy Boys series, and his life as a writer."
"walden","2","For questions about ""Walden; or Life in the Woods"", the book by Walter David Thoreau. Use in conjunction with [walter-david-thoreau]."
"the-hero-with-1000-faces","2","For questions about The Hero with a Thousand Faces, the book by Joseph Campbell. Use in conjunction with [joseph-campbell]."
"legend-of-drizzt","2","For questions about the Legends of Drizzt, the fantasy series by R. A. Salvatore. Use in conjunction with [r-a-salvatore]."
"jack-kerouac","2","For questions about the works of Jack Kerouac and his life as a writer."
"cosmere","2","For questions regarding Brandon Sanderson's grand collection of works across many different worlds in the same universe. At this point, there are only sparse connections between books (some ""world-hoppers""), but the worlds may become more closely connected as they are expanded/created. Use in conjunction with [brandon-sanderson]."
"calvin-and-hobbes","2","For questions about Calvin and Hobbes, the comic strip by Bill Waterson. Use in conjunction with [bill-waterson]."
"little-women","2","For questions about Little Women, the book by Louisa May Alcott. Use in conjunction with [louisa-may-alcott]."
"the-art-of-war-sun-tzu","2","For questions about The Art of War, the book by Sun Tzu. Use in conjunction with [sun-tzu]."
"jim-butcher","2","Use this tag for questions about the US author Jim Butcher or about any of his literary works, most famously the fantasy series The Dresden Files."
"watchmen","2","Use this tag for the graphic novel, or for questions about comparing it to its film adaptation. Use with the [comics] and [alan-moore] tags (and [dave-gibbons], where appropriate)."
"waiting-for-godot","2","For questions pertaining to Waiting for Godot by Samuel Beckett. Use with the [Samuel-Beckett] tag."
"no-exit","2","For questions about ""No Exit"" by Jean-Paul Sartre. Use with the [Jean-Paul-Sartre] tag."
"blood-meridian","2","""Blood Meridian"" (1985), a Western novel by Cormac McCarthy. Use with the [cormac-mccarthy] tag."
"alternate-endings","2","Questions regarding alternate endings."
"for-whom-the-bell-tolls","2","For questions about the novel ""For Whom the Bell Tolls"" by Ernest Hemingway. Use in conjunction with [ernest-hemingway]."
"sun-tzu","2","For questions either about Sun Tzu (Sun Zi) as an author or about any of his literary work, most famously ""The Art of War""."
"wuthering-heights","2","For questions about Wuthering Heights, the novel by Emily Brontë."
"william-s-burroughs","2","For questions about the works of William S. Burroughs and his life as a writer."
