tagName,Count,Excerpt
"visualization","738","For questions about visualizing mathematical concepts.  This includes questions about visualization of mathematical theorems and proofs without words."
"geodesic","737","A geodesic is a generalisation of the notion of a straight line to curved spaces, and can be sometimes be thought of as the locally shortest or extremal path between points."
"localization","736","For questions regarding the process, consequences, and stability of localizing algebraic structures such as rings, categories, and modules.  Not for use with local topological spaces."
"convex-geometry","735","Use this tag when posting questions related to the concept of convexity and geometry. For example, for convex polygons."
"arithmetic-progressions","733","Questions related to arithmetic progressions, which are sequences of numbers such that the difference between consecutive terms is constant"
"semigroups","733","A semigroup is an algebraic structure consisting of a set together with an associative binary operation.
A semigroup with an identity element is called monoid. This tag is most frequently used for questions related to the concept of semigroups in the context of abstract algebra. Please use the more specific tag (semigroup-of-operators) whenever appropriate."
"geometric-construction","731","Questions on constructing geometrical figures using a limited set of tools. The compass and straightedge are almost always allowed, while other tools like angle trisectors and marked rulers (neusis) may be allowed depending on context."
"stochastic-differential-equations","731","Stochastic differential equations (SDE) occur where a system described by differential equations is influenced by random noise. Stochastic differential equations are used in finance (interest rate, stock prices, …), biology (population, epidemics, …), physics (particles in fluids, thermal noise, …), and control and signal processing (controller, filtering, …)."
"time-series","730","This tag is used for question related to time series models such as AR, ARMA, ARCH, GARCH and their properties and techniques used for inference."
"direct-sum","728","For questions about taking the direct sum of groups and other algebraic structures."
"holomorphic-functions","728","For questions on holomorphic functions,  complex-valued functions of one or more complex variables that are complex differentiable in a neighborhood of every point in its domain."
"change-of-basis","723","This tag is for question about changing basis of a finite dimensional vector space. For example, how does the representation of a vector, or a matrix change with the change of basis. Please don't use this tag on its own, it is better to add a more general tag which is relevant to your question, e.g. [linear-algebra] or [matrices] for better visibility."
"turing-machines","722","This tag is suited for questions involving Turing machines. Not to be confused with finite state machines and finite automata."
"descriptive-set-theory","721","In descriptive set theory we mostly study Polish spaces such as the Baire space, the Cantor space, and the reals. Questions about the Borel hierarchy, the projective hierarchy, 
Polish spaces, infinite games and determinacy related topics, all fit into this category very well. "
"projection","720","This tag is for questions relating to ""Projection"", which is nothing but the shadow cast by an object. An everyday example of a projection is the casting of shadows onto a plane. Projection has many application in various areas of Mathematics (such as  Euclidean geometry,  linear algebra,  topology,  category theory,  set theory etc.) as well as Physics. "
"trigonometric-series","718","For questions about or related to trigonometric series, i.e. series of the form $a_0 + \sum_{n = 1}^{\infty} (a_n \cos{nx} + b_n \sin{nx})$ or $\sum_n c_n e^{inx}$."
"group-cohomology","706","a tool used to compute invariants of group actions using methods from homology theory, such as invariants, coinvariants, extensions... Use with (homology-cohomology)."
"initial-value-problems","704","This tag is about questions regarding Initial value problems. In the field of differential equations, an initial value problem is an ordinary differential equation together with a specified value, called the initial condition, of the unknown function at a given point in the domain of the solution. "
"trigonometric-integrals","704","Relating to integrations consisting of only(mainly) trigonometric functions and/or requiring substitutions by/of trigonometric functions."
"dual-spaces","699","The dual space of a vector space $V$ over a field $k$ is the vector space of all linear maps from $V$ into $k$."
"natural-deduction","698","For questions concerning natural deduction, a formal proof system studied in proof theory. A natural deduction proof starts with a set of premises and applies introduction and elimination rules to arrive at the conclusion. This tag is not specific to any particular logic, classical or intuitionistic, propositional or allowing quantifiers."
"spherical-geometry","692","geometry as on the surface of a sphere, where ""lines"" are great circles and any pair of lines must intersect"
"chinese-remainder-theorem","687","For questions related to the Chinese Remainder Theorem and its applications."
"splitting-field","684","The splitting field of a polynomial with coefficients in a field, $F$, is the smallest field extension to $F$ such that the polynomial decomposes into linear factors. Often used with (galois-theory)."
"free-groups","684","Should be used with the (group-theory) tag. Free groups are the free objects in the category of groups and can be classified up to isomorphism by their rank. Thus, we can talk about *the* free group of rank $n$, denoted $F_n$."
"von-neumann-algebras","681","A von Neumann algebra is a unital *-subalgebra of the algebra of bounded operators on a Hilbert space, closed in the weak operator topology. Also called a $W^*$-algebra, and may be regarded as a non-commutative generalization of $L^\infty$ space. These algebras are extensively used in knot theory, non-commutative geometry, and quantum field theory."
"filters","680","Filters (and ultrafilters) are used in various areas of mathematics, e.g. general topology, set theory, boolean algebras, model theory.
In topology they can be used to study convergence in a more general way than just convergence of sequences.
For questions about filters in the sense of signal processing, do not use this tag and instead use (signal-processing) or another appropriate tag."
"positive-semidefinite","679","Relating to a symmetric $n\times n $ real matrix $(M)$ such that the scalar $x^TMx\ge 0\ \forall x\in \Bbb{R}^n\backslash \{0\}$ "
"principal-ideal-domains","678","For questions about principal ideal domains: rings without zero divisors where every ideal is principal."
"abelian-categories","674","Abelian categories are categories that possess most of properties of categories of modules over a ring, and are easy to work with using techniques of homological algebra. "
"maple","672","For questions involving the application of the program Maple to mathematics. 

NOTE: questions which focus primarily on the program Maple and not on its applications to mathematics are not appropriate for this site."
"constraints","669","In mathematics, a constraint is a condition of an optimization problem that the solution must satisfy."
"solid-geometry","668","In mathematics, solid geometry was the traditional name for the geometry of three-dimensional Euclidean space. (Ref: http://en.m.wikipedia.org/wiki/Solid_geometry)"
"orthogonal-matrices","668","Matrices with orthonormalized rows and columns. An orthogonal matrix is an invertible real matrix whose inverse is equal to its transpose.  For complex matrices the analogous term is *unitary*, meaning the inverse is equal to its conjugate transpose."
"noetherian","666","For questions on Noetherian rings, Noetherian modules and related notions."
"peano-axioms","665","For questions on Peano axioms, a set of axioms for the natural numbers."
"stability-in-odes","662","For questions concerning stability of equilibria and of other solutions of ordinary differential equations and their systems."
"binary-operations","660","A binary operation on a set $X$ is a map $\ast : X \times X \to X$. Usually, we denote $\ast(x, y)$ by $x\ast y$.  For questions about operations in binary arithmetic (base 2), use the tag (binary) instead."
"singularity","657","This tag is for questions relating to singularity, which is a point where a mathemtical concept is not defined or well behaved, such as boundedness, differentiability, continuity. In general, because a function behaves in an anomalous manner at singular points, singularities must be treated separately when analyzing the function, or mathematical model, in which they appear."
"combinatorial-geometry","655","Combinatorial geometry is concerned with combinatorial properties and constructive methods of discrete geometric objects. Questions on this topic are on packing, covering, coloring, folding, symmetry, tiling, partitioning, decomposition, and illumination problems."
"cauchy-integral-formula","652","In mathematics, Cauchy's integral formula, named after Augustin-Louis Cauchy, is a central statement in complex analysis. It expresses the fact that a holomorphic function defined on a disk is completely determined by its values on the boundary of the disk, and it provides integral formulas for all derivatives of a holomorphic function. Cauchy's formula shows that, in complex analysis, ""differentiation is equivalent to integration"""
"card-games","649","Questions regarding probabilities and combinatorics of card games. The number of cards in the deck, number of players, and other parameters can vary."
"incompleteness","648","Questions about Gödel's incompleteness theorems and related topics. "
"law-of-large-numbers","648","For questions about the law of large numbers, a classical limit theorem in probability about the asymptotic behavior (in almost sure or in probability) of the average of random variables. To be used with the tags (tag:probability-theory) and (tag: limit-theorems)."
"transcendental-numbers","646","Transcendental numbers are numbers that cannot be the root of a nonzero polynomial with rational coefficients (i.e., not an algebraic number). Examples of such numbers are $\pi$ and $e$."
"formal-proofs","645","For questions about proofs within a formal system, such as natural deduction or Hilbert system."
"geometric-measure-theory","644","The study of the geometric structure of measures, as well as the study of geometry from a measure-theoretic viewpoint, geometric measure theory has applications in partial differential equations, harmonic analysis, differential geometry, Riemannian geomerty, sub-Riemannian geometry, as well as calculus of variations. Statements such as the isoperimetric inequality and the coarea formula, and subjects such as the Plateau problem belong under this tag."
"complete-spaces","642","A metric space is complete if, in it, any Cauchy sequence is convergent."
"bounded-variation","633","For questions about functions $f$ defined on an interval $[a,b]$ such that there exists a constant $M>0$, such that if $a=x_0<x_1<\ldots<x_n=b$, $n\in\mathbb N^*$, then we have $\sum_{k=1}^n|f(x_k)-f(x_{k-1})|\leq M$.

This concept can be generalized to infinite intervals, requiring that the constant is uniform."
"connections","632","In mathematics, a connection on a fiber bundle is a device that defines a notion of parallel transport on the bundle; that is, a way to ""connect"" or identify fibers over nearby points. 
(Def: http://en.m.wikipedia.org/wiki/Connection_(vector_bundle))"
"integer-lattices","631","A lattice in $\mathbb R^n$ is a discrete subgroup of $\mathbb R^n$ or, equivalently, it is a subgroup of $\mathbb R^n$ generated by linearly independent vectors. Lattices have applications in geometric number theory, e.g. via Minkowski's theorem."
"combinatorial-proofs","627","Combinatorial proofs of identities use double counting and combinatorial characterizations of binomial coefficients, powers, factorials etc. They avoid complicated algebraic manipulations."
"jacobian","627","In multivariable calculus, the jacobian matrix of a smooth map at a given point is the matrix of its partial derivatives evaluated at this point."
"perturbation-theory","625","Perturbation theory describes a range of tools and techniques to find approximate solutions to problems containing small parameters."
"gradient-descent","624","""Gradient descent is a first-order optimization algorithm. To find a local minimum of a function using gradient descent, one takes steps proportional to the negative of the gradient (or of the approximate gradient) of the function at the current point."""
"algebraic-graph-theory","623","Studying graphs using algebra (for example, linear algebra and abstract algebra) as a tool."
"discrete-optimization","623","For questions about discrete optimization, which is a branch of optimization with discrete variables, opposed to continuous optimization in applied mathematics and computer science."
"planar-graphs","621","A planar graph is a graph (in the combinatorial sense) that can be embedded in a plane  such that the edges only intersect at vertices. Consider tagging with [tag:combinatorics] and [tag:graph-theory]."
"simplex","618","For questions on the $n$-simplex, an $n$-dimensional polytope with $n+1$ points."
"divisor-sum","612","For questions on the divisor sum function and its generalizations."
"quadratic-residues","609","An integer $a$ is a quadratic residue modulo $p$ if $a \equiv x^2 \pmod p$ for some integer $x$. If $a$ is not a quadratic residue modulo $p$, it is said to be a quadratic nonresidue modulo $p$."
"universal-algebra","605","The study of algebraic structures and properties applying to large classes of such structures. For example, ideas from group theory and ring theory are extended and considered for structures with other signatures (systems of basic or fundamental operations)."
"monoid","604","A monoid is an algebraic structure with a single associative binary operation and an identity element."
"random-graphs","604","A random graph is a graph - a set of vertices and edges - that is chosen according to some probability distribution.  In the most common model, $G_{n, p}$, a graph has $n$ vertices, and edges are present independently with probability $p$. Use (graphing-functions) instead if your question is about graphing or plotting functions."
"monte-carlo","598","Questions on Monte Carlo methods, methods that require the repeated generation of pseudo- or quasi-random numbers for computing their results."
"change-of-variable","593","This concern all problem requesting techniques and tricks about changes of variables in both computation of limits and integrals  "
"gaussian-integral","590","For questions regarding the theory and evaluation of the Gaussian integral,  also known as the Euler–Poisson integral is the integral of the Gaussian function $~e^{−x^2}~$ over the entire real line. . It is named after the German mathematician Carl Friedrich Gauss."
"group-presentation","588","For questions concerning groups defined via a presentation by generators and relations. Should probably be used along with the general (group-theory) tag."
"operations-research","588","Operations Research, sometimes known as Management Science or Decision Science, is the discipline of applying appropriate analytical methods to help those who run organisations make better decisions. 

 "
"implicit-function-theorem","584","The implicit function theorem gives sufficient conditions to solve a given equation for one or more of the variables as functions of the remaining variables. The basic form of the theorem is that of an existence theorem. However, the contraction mapping proof of the theorem provides an error estimate for a sequence of approximating maps. Sometimes it is also termed the implicit mapping theorem. See http://en.wikipedia.org/wiki/Implicit_function_theorem "
"mathematica","582","For questions concerning the popular computational software program published by Wolfram Research. (Note: you are more likely to get quicker and more accurate response if you ask the question on their user forum or on the Mathematica Stack Exchange site.)"
"integral-transforms","581","This covers all transformations of functions by integrals, including but not limited to the Radon, X-Ray, Hilbert, Mellin transforms. Use (wavelet-transform), (laplace-transform) for those respective transforms, and use (fourier-analysis) for questions about the Fourier and Fourier-sine/cosine transforms. "
"orthogonal-polynomials","581","Questions pertaining to certain sets of polynomials that satisfy an orthogonality criterion with respect to some specified inner product."
"integral-domain","581","For questions regarding integral domains, their structures, and properties. This tag should probably be accompanied by the Ring Theory tag. This tag is not for use for questions regarding integrals in analysis and calculus."
"finite-differences","579","A method in numerical analysis which consists of approximating the derivatives of a solution of an ordinary or a partial differential equation. This leads to the solution of a linear system."
"euclidean-algorithm","577","For questions about the uses of the Euclidean algorithm, Extended Euclidean algorithm, and related algorithms in integers, polynomials, or general Euclidean domains. This is **not** about Euclidean geometry."
"projective-module","572","For questions related to projective modules, their structures, and properties."
"limits-colimits","568","For questions about categorical limits and colimits, including questions about (co)limits of general diagrams, questions about specific special kinds of (co)limits such as (co)products or (co)equalizers, and questions about generalizations such as weighted (co)limits and (co)ends."
"geometric-series","567","For questions about or involving geometric series, a series where successive terms have a common ratio."
"euler-lagrange-equation","567","In calculus of variations, the Euler–Lagrange equation, Euler's equation, or Lagrange's equation, is a second-order partial differential equation whose solutions are the functions for which a given functional is stationary."
"sums-of-squares","566","For questions concerning various representation of integers as sums of squares, which are studied in number theory."
"regularity-theory-of-pdes","560","The concept of regularity concerns the smoothness of weak solutions to partial differential equations."
"zeta-functions","560","Questions on the various generalizations of the zeta function of Riemann. Consider using the tag (riemann-zeta) instead if your question is specifically about Riemann's function."
"newton-raphson","559","This tag is for questions regarding the Newton–Raphson method. In numerical analysis the Newton–Raphson method is a method for finding successively better approximations to the roots (or zeroes) of a real-valued function."
"eigenfunctions","559","For questions on eigenfunctions, each of a set of independent functions that are the solutions to a given differential equation."
"mobius-transformation","558","For questions about the geometry, complex-analytic, and group-theoretic properties of the Möbius transformations (linear fractional transformations) $z \mapsto \frac{az + b}{cz + d}$ of the complex plane, which can be identified with the group $PGL(2, \mathbb{C})$, or certain subgroups thereof."
"several-complex-variables","558","Use this tag for questions related to the study of analytic functions of strictly more than one complex variables. For the single complex dimension case, use (complex-analysis)."
"regular-expressions","557","Regular expressions or Regex is a search pattern for strings defined by a sequence of characters."
"quadratic-programming","552","Questions on quadratic programming, the optimization of a quadratic objective function subject to affine constraints.
"
"general-relativity","552","Questions related to the mathematical aspects of Einstein's theory of relativity. For the physics and its interpretations, please ask at the physics.SE. You may also consider the tags (differential-geometry) and (pde)."
"gap","552","GAP (Groups, Algorithms and Programming) is a system for computational discrete algebra, with particular emphasis on Computational Group Theory. It provides a programming language, a library of thousands of functions implementing algebraic algorithms, and large data libraries of algebraic objects.

Please note that GAP Forum or GAP Support may be more suitable places for questions about GAP: see http://www.gap-system.org/Contacts/Forum/forum.html"
"confidence-interval","552","In statistics, a confidence interval (CI) is a type of interval estimate (of a population parameter) that is computed from the observed data. "
"wolfram-alpha","550","For mathematical questions related to the usage of Wolfram Alpha."
"random-matrices","549","For questions concerning random matrices."
"geometric-group-theory","548","Geometric group theory is the study of finitely generated groups via exploring the connections between algebraic properties of such groups and topological and geometric properties of spaces on which these groups act.

Consider using with the (group-theory) tag."
"nested-radicals","545","In algebra, a nested radical is a radical expression (one containing a square root sign, cube root sign, etc.) that contains (nests) another radical expression."
"polytopes","544","In elementary geometry, a polytope is a geometric object with flat sides, which may exist in any general number of dimensions $n$ as an $n$-dimensional polytope or $n$-polytope."
"queueing-theory","543","Queueing theory is the mathematical study of waiting lines, or queues."
"sheaf-cohomology","540","In mathematics, sheaf cohomology is the aspect of sheaf theory, concerned with sheaves of abelian groups, that applies homological algebra to make possible effective calculation of the global sections of a sheaf F. (Def: http://en.m.wikipedia.org/wiki/Sheaf_cohomology)"
"image-processing","537","This tag is for the mathematics involved in the field of image processing. Many such questions are also appropriate for Signal Processing Stack Exchange."
"neural-networks","536","For questions about the mathematics of artificial neural networks: their underlying multilayered graph object or their use as a data structure in machine learning algorithms. Consider also using the tags (machine-learning) or (graph-theory)."
"np-complete","534","Questions on the topic of NP-Completeness, which comes from Theoretical Computer Science"
"lambert-w","533","For questions related to the Lambert W or product log function, the inverse of $f(z)=ze^z$."
"separation-axioms","532","Separation axioms are properties of topological space which, roughly speaking, say in what way two points, a point and a closed set, or two closed sets can be ""separated"".  Most important are $T_0$-spaces, $T_1$-spaces, Hausdorff, regular, completely regular and normal spaces."
"simulation","532","A vast area which includes generating results from computer models."
"arithmetic-geometry","532","A subject that lies at the intersection of algebraic geometry and number theory dealing with varieties, the Mordell conjecture, Arakelov theory, and elliptic curves."
"online-resources","530","This tag is for questions that are asking for online resources in mathematics (references, dictionaries, encyclopaedic collections, online tools, videos and lectures, etc), or asking about the mathematics behind tools and technology found on the internet. "
"pattern-recognition","524","1. From a samples of a small samples of mathematical objects, conjecture a common pattern to all of them. This includes ""guess the next terms in the sequence"" question (consider checking OEIS first). Please provide as much context as possible.

2. Mathematical ideas related to pattern recognition, subfields of AI and statistics. Please check first if StackOverflow, Computer Science Stack Exchange, or Cross Validated is more appropriate."
"finitely-generated","521","For questions regarding finitely generated groups, modules, and other algebraic structures.  A structure is called finitely generated if there exists a finite subset that generates it."
"learning","520","Questions about the process of learning mathematics, both inside and outside a formal environment, including learning strategies, recommendations for learning particular subjects, and studying habits."
"automorphism-group","517","For finding, constructing and proving results about automorphisms and applying them into different contexts.  An automorphism is an isomorphism from an object to itself, and collectively they form a group under composition of mappings.  Sometimes the only automorphism is the trivial one (the identity map), but often structures will have interesting/non-trivial automorphisms."
"set-partition","513","This tag is for questions relating to ""partition of a set"" or, ""set-partition"", which is a grouping of the set's elements into non-empty subsets, in such a way that every element is included in exactly one subset."
"measurable-functions","509","For questions about measurable functions."
"chaos-theory","508","For questions in chaos theory."
"cw-complexes","508","For questions about CW complexes (topological spaces which are built up using balls of varying dimensions known as cells)."
"simplicial-stuff","507","For questions about simplicial sets (functors from simplex category to sets), simplicial (co)algebras and simplicial objects in other categories; geometric realization, model structures, Dold-Kan correspondence etc. Please do not use for questions about geometry of simplices nor about triangulations."
"absolute-convergence","506","This tag is for questions related to absolute convergence of a series."
"discrete-geometry","505","Discrete geometry includes the study of covering, illumination, packing, convex bodies, convex polytopes, and other metric geometry."
"forcing","504","Forcing is a set theoretic method used mainly for proving independence results. For questions about forcing function please use (differential-equations)."
"spline","504","A smooth piecewise-defined curve formed by joining segments together, end-to-end. The segments are usually described by polynomial or rational functions. Splines are typically used for approximation or data fitting."
"topos-theory","503","A topos (plural topoi, toposes) is a category that behaves like the category of sheaves of sets on a topological space.  Topos theory consists of the study of Grothendieck topoi, used in algebraic geometry, and the study of elementary topoi, used in logic. "
"python","502","For mathematical questions about Python; questions purely about the language, syntax, or runtime errors are off-topic here and would likely be better received on Stack Overflow. "
"stokes-theorem","501","Stokes' theorem is a result about integration of differential forms."
"hessian-matrix","498","The Hessian matrix of function is used to second derivative test when $f$ has a critical point $x$. If the Hessian is positive definite at $x$, then $f$ attains a local minimum at $x$. If the Hessian is negative definite at $x$, then $f$ attains a local maximum at $x$. If the Hessian has both positive and negative eigenvalues then $x$ is a saddle point for $f$."
"sequence-of-function","498","Use this tag only when your query is about sequences of functions. Don't use this tag for any other sequence such as sequences of real numbers or sequences of complex numbers etc."
"stirling-numbers","498","There are two kinds of Stirling numbers. Stirling numbers of the first kind $[{n \atop k}]$ count the number of ways to arrange $n$ objects into $k$ cycles. Stirling numbers of the second kind $\{ {n \atop k} \}$ count the number of ways to partition a set of $n$ objects into $k$ non-empty subsets."
"unique-factorization-domains","498","A commutative ring with unity in which every nonzero, nonunit element can be written as a product of irreducible elements, and where such product is unique up to ordering and associates. Also called UFD or ""factorial ring"" "
"characteristic-classes","497","Characteristic classes are invariants of bundles living in the cohomology of the base. The most common examples of characteristic classes are the Chern, Stiefel–Whitney, and Pontryagin classes."
"divergence-operator","496","In vector calculus, divergence is a vector operator that produces a scalar field, giving the quantity of a vector field's source at each point. The divergence represents the volume density of the outward flux of a vector field from an infinitesimal volume around a given point. For questions about divergent sequences use [tag:convergence-divergence]"
"bezier-curve","494","Questions on Bézier curves, which are used for numerical analysis with applications
 in computer graphics."
"ramsey-theory","493","Use for questions in Ramsey Theory, i.e. regarding how large a structure must be before it is guaranteed to have a certain property. Please be especially careful not to ask open questions in this tag."
"stability-theory","492","Stability of solutions of differential equations and of trajectories of dynamical systems under small perturbations of initial conditions."
"valuation-theory","489","For questions related to valuation functions on a field, and their corresponding valuation rings."
"hamiltonian-path","488","A path in a graph that visits each vertex exactly once."
"pythagorean-triples","485","Questions about Pythagorean triples, positive integer solutions to $a^2 + b^2 = c^2$."
"baire-category","484","This tag is intended for questions on topics related to Baire category, such as Baire category theorem, meager sets (set of first category), nonmeager sets (set of second category), Baire spaces etc."
"actuarial-science","482","Actuarial science is a discipline that uses mathematics and statistics to assess risk.  The mathematics involved in actuarial science includes probability, statistics, finance, life insurance mathematics, and more."
"gaussian-elimination","482","For questions on or related to the technique of Gaussian elimination, used in solving systems of linear equations."
"bipartite-graphs","481","For questions about graphs with two sets of distinct vertices in which edges join vertices from different sets."
"adjoint-functors","480","For questions about adjoint functors from category theory. Use in conjunction with the tag (category-theory)."
"dihedral-groups","478","For questions on dihedral groups, the group of symmetries of a regular polygon, including both rotations and reflections"
"weak-derivatives","478","For question about weak derivatives, a notion which extends the classical notion of derivative and allows us to consider derivatives of distributions rather than functions. "
"intersection-theory","478","In mathematics, intersection theory is a branch of algebraic geometry, where subvarieties are intersected on an algebraic variety, and of algebraic topology, where intersections are computed within the cohomology ring. (Ref: http://en.m.wikipedia.org/wiki/Intersection_theory). Do not use this tag for elementary problems in linear algebra or geometry. (e.g. determining whether two lines intersect)"
"extremal-combinatorics","475","This tag is for questions asking for combinatorial structures of maximum or minimum possible size under some constraints. Typical questions ask for bounds or the exact value of the extremal size, or for the structure of extremal configurations."
"type-theory","471","For questions about type theory, including normalization, dependent types, identity types, inductive types, universe types, functional programming languages, proofs as programs in simply-typed lambda-calculi, Martin-Löf's intuitionistic type theory or related.Consider using one of the following tags: (lambda-calculus), (logic), (constructive-mathematics),(homotopy-type-theory) if related."
"primitive-roots","471","For questions about primitive roots in modular arithmetic, index calculus, and applications in cryptography. For questions about primitive roots of unity, use the (roots-of-unity) tag instead."
"quadrilateral","470","For questions about general quadrilaterals (including parallelograms, trapezoids, rhombi) and their properties. "
"differential-operators","469","In mathematics, a differential operator is an operator defined as a function of the differentiation operator."
"spectral-graph-theory","468","For questions related to the study of properties of a graph in relationship to the spectral properties of some associated matrix.
"
"semidirect-product","468","The semidirect product is a construction in group theory generalizing the direct product. It arises as the structure of a group $G$ with a normal subgroup $N$ having a complement $N$."
"rectangles","463","Questions about rectangles and their properties."
"computer-algebra-systems","462","A computer algebra system (CAS) is a program which is able to carry out various symbolic manipulations with mathematical expressions. Some well-known computer-algebra systems are Mathematica, Maple, Wolfram Alpha, GAP, SAGE. Questions on this site about computer algebra systems should be mathematical in nature, and not just about the syntax or the mechanics of the CAS. Otherwise the question would be better suited for a different Stack Exchange site."
"estimation-theory","462","Estimation theory is a branch of statistics and signal processing that deals with estimating the values of parameters based on measured/empirical data that has a random component."
"paradoxes","458","Paradoxes are arguments which contradict logic or common sense, often by using false and implicit premises."
"maximum-principle","456","For questions about the use of maximum principle, either in the context of partial differential equations or complex analysis. "
"cantor-set","456","For questions concerning the Cantor set, which consists of those real numbers in $ [0,1]$ that remain after repeatedly removing the open middle third of every interval; it contains those numbers which may be written in ternary without using 1. Also, for questions about other topological spaces that are homeomorphic to the Cantor set."
"vector-space-isomorphism","455","This tag should be used for questions about isomorphisms between vector spaces."
"arc-length","453","For questions about/on finding the arc length of a curve/parametrized curve"
"dynamic-programming","451","Dynamic programming is a mathematical optimization/programming approach applicable if an optimal solution can be constructed efficiently from optimal solutions of its subproblems. A classic example is the Towers of Hanoi."
"functional-inequalities","450","For questions about proving and manipulating functional inequalities."
"p-groups","449","Use with the (group-theory) tag.  Refers to questions concerning finite groups of prime power order or infinite p-groups such as Prüfer groups, pro-p-groups, and Tarski monsters.  This tag is not for p-adic number systems."
"tiling","448","Use this tag for questions about (not necessarily periodic) tilings of metric spaces, their combinatorial, topological and dynamical properties, as well as basic definitions and concepts."
"nash-equilibrium","447","For questions regarding the the Nash equilibrium solution concept in strategic games."
"legendre-polynomials","447","For questions about Legendre polynomials, which are solutions to a particular differential equation that frequently arises in physics."
"nilpotence","447","A nilpotent element of a ring has $a^n=0$ for some integer $n$."
"entire-functions","446","This tag is for questions relating to the questions on entire functions. The polynomials which form a special and important class of entire functions, can be characterized as those entire function which have at most a pole as a singularity at infinity. "
"block-matrices","445","For questions about matrices which are defined block wise, like $\pmatrix{A&B\\ C&D}$ where $A,B,C$ and $D$ are themselves matrices. Use this tag with (matrices), and often with (linear-algebra). "
"simple-groups","444","Use with the (group-theory) tag. A group is simple if it has no proper, non-trivial normal subgroups. Equivalently (for finitely generated groups), its only homomorphic images are itself and the trivial group. The classification of finite simple groups is one of the great results of modern mathematics."
"descriptive-statistics","442","The area of statistics that provides descriptions of data, may it be samples or the population. This includes graphical representations and numerical indicators. No information is inferred from samples about the population, as in inferential statistics."
"low-dimensional-topology","441","Low-dimensional topology generally refers to the study of 3 or 4 dimensional topological manifolds and knot theory. "
"geometric-probability","437","Probabilities of random geometric objects having certain properties (enclosing the origin, having an acute angle,...); expected counts, areas, ... of random geometric objects. For questions about the geometric distribution, use (probability-distributions) instead."
"characteristics","437","The method of characteristics is a way of solving certain partial differential equations by reducing them to ordinary differential equations. It is most often used for 1st order equations. Use with the (pde) tag. "
"greens-function","436","This tag is for questions about a Green's function which is the impulse response of an inhomogeneous differential equation defined on a domain, with specified initial conditions or boundary conditions."
"elementary-functions","435","For questions on elementary functions, functions of one variable built from a finite number of exponentials, logarithms, constants, and $n$th roots through composition and combinations using the four elementary operations $(+, –, ×, ÷)$."
"homogeneous-equation","434","A linear differential equation is called homogeneous if the following condition is satisfied: If  $\phi(x)$  is a solution, so is  $c \phi(x)$, where c is an arbitrary (non-zero) constant. (Def: http://en.m.wikipedia.org/wiki/Homogeneous_differential_equation)"
"class-field-theory","433","Class field theory is a major branch of algebraic number theory that studies abelian extensions of global and local fields."
"lambda-calculus","433","For questions on the formal system in mathematical logic for expressing computation using abstract notions of functions and combining them through binding and substitution."
"constructive-mathematics","429","The term ""constructive mathematics"" refers to the discipline in mathematics in which one proves the existence of mathematical objects only by presenting a construction that provides such an object. Indirect proofs involving proof by contradiction and law of excluded middle are considered nonconstructive. Construvtivism is the philosophical stance that the only ""true"" mathematics is constructive mathematics."
"gre-exam","427","For questions relevant to the general or subject-specific Graduate Record Examination, abbreviated GRE. "
"finite-element-method","427","A method of obtaining (numerically) approximate solutions to (usually) differential equations. It consists of a method of discretization splitting the domain into disjoint subdomains over each of which the problem has a simpler (approximate) solution, and a method of reassembling those pieces to obtain a solution over the whole domain. It is closely tied to the calculus of variations. "
"semigroup-of-operators","423","For questions related to theory of semigroups of linear operators and its applications to partial differential equations, stochastic processes such as Markov processes and other branches of mathematics."
"principal-bundles","421","In mathematics, a principal bundle is a mathematical object which formalizes some of the essential features of the Cartesian product $X\times G$ of a space $X$ with a group $G$."
"dimension-theory-analysis","420","For questions about topological or metric notions of dimension, including the Lebesgue, small and large inductive, Hausdorff, and packing dimensions, etc. and for questions regarding fractal geometry and analysis. Use [linear-algebra] instead for questions about the dimension of vector spaces. Also note [dimension-theory-algebra]."
"matrix-exponential","419","""The matrix exponential is a matrix function on square matrices analogous to the ordinary exponential function."""
"galois-extensions","419","For questions about Galois extensions fields.  We say $L/K$ is a Galois extension iff the subfield of $L$ that is fixed by automorphisms of $L$ which fix K is exactly $K$."
"pointwise-convergence","419","For questions about pointwise convergence, a common mode of convergence in which a sequence of functions converges to a particular function.  This tag should be used with the tag [convergence]."
"borel-sets","418","For questions about Borel sets. Please, add also other tags indicating the area, e.g., (measure-theory), (general-topology), (descriptive-set-theory), etc."
"arithmetic-functions","417","For questions on arithmetic functions, a real or complex valued function $f(n)$ defined on the set of natural numbers."
"quotient-group","412","This tag is for questions relating to ""Quotient Group"". "
"error-function","411","Use this tag for the error and complementary error functions (erf and erfc). These are special functions formed by taking definite integrals of the Gaussian/normal distribution function."
"reflection","411","Reflection is a transformation that fixes a line or plane  or a more general subset. Reflections appear in geometry, linear algebra, complex analysis, differential equations, etc -- therefore, this tag must be used with a tag describing the area of mathematics."
"linear-control","406","Linear control theory is the sub-branch of control theory dealing with linear or linearized systems."
"functors","406","This tag is for questions relating to functors, which is a mapping from one category into another that is compatible with the category structure. Functors exist in both covariant and contravariant types."
