tagName,Count,Excerpt
"infinite-combinatorics","270","Combinatorial properties of infinite sets. This is a corner-point of set theory and combinatorics."
"reductive-groups","270","A reductive group is an algebraic group $G$ over an algebraically closed field such that the unipotent radical of $G$ is trivial "
"fourier-transform","269",""
"proof-theory","269","For question in Proof Theory, where ""proofs"" themselves are the object of mathematical investigation. It is not to be used to request a proof of some result. "
"enumerative-combinatorics","266",""
"linear-pde","266","Questions about linear partial differential equations. Often used in combination with the top-level tag ap.analysis-of-pdes.   "
"class-field-theory","263",""
"computer-algebra","263","Using computer-aid approach to solve algebraic problems. Questions with this tag should typically include at least one other tag indicating what sort of algebraic problem is involved, such as ac.commutative-algebra or rt.representation-theory or ag.algebraic-geometry. "
"characteristic-classes","259","Cohomology classes associated to vector bundles. Includes Stiefel-Whitney classes, Chern classes, Pontryagin classes, and the Euler class."
"brownian-motion","256",""
"operads","254",""
"mathematics-education","253","For questions in Mathematics Education as a scientific discipline. For more hands-on questions on teaching Mathematics, please use the tag teaching. There is also a Stack Exchange community http://matheducators.stackexchange.com/ "
"fibre-bundles","250","for questions about fiber bundles, including structure groups, principal bundles, and spaces of sections."
"combinatorial-optimization","250","Combinatorial optimization typically deals with optimizing over a finite set of objects that have some combinatorial structure (e.g. trees, matchings, matroids).  Approximation algorithms, polyhedral methods, and integer programming are all on topic.  "
"complex-manifolds","249","For questions about or involving complex manifolds."
"homology","247","Homology is a general way of associating a sequence of algebraic objects such as abelian groups or modules to other mathematical objects such as topological spaces."
"quantum-field-theory","247","For questions about mathematical problems arising from quantum field theory, the branch of physics which describes subatomic particles and their interactions in terms of perturbations of the corresponding scalar, vector or tensor fields."
"diophantine-approximation","246",""
"game-theory","244",""
"generating-functions","243",""
"zeta-functions","242","Zeta functions are typically analogues or generalizations of the Riemann zeta function.  Examples include Dedekind zeta functions of number fields, and zeta functions of varieties over finite fields.  They are typically initially defined as formal generating functions, but often admit analytic continuations."
"divisors","242","For questions related to divisors in the sense of algebraic geometry (Cartier divisors, Weil divisors and so on). For question on divisors in the number theoretic sense please use the tag divisors-multiples.  "
"measure-concentration","240",""
"random-graphs","238","The study of probability distributions over graphs.  For example, the Erdős–Rényi model where each edge occurs independently with equal probability.  "
"sheaf-cohomology","236",""
"journals","232",""
"connections","231","A connection makes precise the idea of transporting data along a curve or family of curves in a parallel and consistent manner."
"symmetric-functions","230","Symmetric functions are symmetric polynomials, in finitely many, or countably infinitely many variables. They arise in the representation theory of symmetric groups and in the polynomial representation theory of general linear groups. Bases of the ring of symmetric functions are indexed by integer partitions. Schur functions, elementary symmetric functions, complete symmetric functions, and power sum symmetric functions are the most commonly used bases."
"gm.general-mathematics","230","Questions about mathematics which don't fall into the other arXiv categories. If you have a general question about mathematics but it is not research level, it's off-topic but it might be welcomed on Mathematics Stack Exchange."
"teaching","227","For questions related to teaching mathematics. For questions in Mathematics Education as a scientific discipline there is also the tag mathematics-education. Note you may also ask your question on http://matheducators.stackexchange.com/."
"coding-theory","227","The theory of error-correcting codes stems from Shannon's 1948 _A mathematical theory of communication_, and from Hamming's 1950 ""Error detecting and error correcting codes""."
"characteristic-p","224","Fields of characteristic $p$, i.e., fields for which there is a prime $p$ such that $px=0$ for each $x$. 

Do not use this tag for questions on characteristic polynomials of a matrix."
"principal-bundles","222","A principal $G$-bundle, where $G$ denotes any topological group, is a fiber bundle $\pi :P → X$ together with a continuous right action $P × G → P$ such that $G$ preserves the fibers of $P$ and acts freely and transitively on them."
"norms","221",""
"real-algebraic-geometry","220","Real algebraic geometry is the study of real solutions to algebraic equations with real coefficients.  Its methods are rather different from classical algebraic geometry, which is typically done over an algebraically closed field (like the complex numbers).  "
"profinite-groups","220",""
"schwartz-distributions","218","A distribution is a continuous linear functional on the space  $\mathcal{C}^{\infty}_c$ of smooth (indefinitely differentiable) functions with compact support. Though they appeared in formal computations in the physics and engineering literature in the late $19^{th}$ century, their formal setting was brought up by the work of S. Sobolev and L. Schwartz in the middle of the $20^{th}$ century."
"notation","217",""
"metric-spaces","216","A metric space is a pair $(X,d)$, where $X$ is a set and $d:X \times X \to \mathbb{R}$ satisfies the following conditions for all $x,y,z \in X$.  (Symmetry) $d(x,y)=d(y,x)$.  (Identity of Indiscernibles) $d(x,y)=0$ if and only if $x=y$.  (Triangle Inequality) $d(x,y)+d(y,z) \geq d(x,z)$.  "
"limits-and-colimits","214","For questions on limits and colimts in the sense of category theory, and related notions."
"toric-varieties","213","Toric variety is embedding of algebraic tori."
"foundations","212",""
"algebraic-combinatorics","206",""
"entropy","205",""
"mapping-class-groups","205","Topology of groups of automorphisms of surfaces, and high dimensional analogues.
"
"triangulated-categories","205","A triangulated category is an additive category equipped with the additional structure of an autoequivalence (called the translation functor) and a class of of triangles satisfying certain axioms. "
"foliations","204",""
"fundamental-group","202",""
"topological-vector-spaces","202","A topological vector space is a vector space $V$ over a topological field $\mathbb{K}$ (typically $\mathbb{K}=\mathbb{R}$ or $\mathbb{K}=\mathbb{C}$), together with a topology on $V$ such that vector addition and scalar multiplication are both continuous.  Hilbert spaces and Banach spaces are examples of topological vector spaces.  "
"eigenvector","201",""
"automorphism-groups","201","Questions about the group of automorphisms of any mathematical object $X$ endowed with a given structure, i.e the group of all bijective maps from $X$ to itself preserving this structure, and hence helping study it further and understand it better."
"numerical-linear-algebra","199","{numerical-linear-algebra} questions involving algorithms for linear algebra computations."
"fractals","199","Fractals deal with special sets that exhibit complicated patterns in every scale. Fractal sets usually have a Hausdorff dimension different from its topological dimension. Examples include Julia sets, the Sierpinski triangle, the Cantor set. Fractals naturally appear in dynamical system, such as iterations in the complex plane, or as strange attractors to continuous dynamical systems, (see Lorentz attractor)."
"d-modules","197","Modules over rings of differential operators."
"integral-transforms","197",""
"integer-sequences","196","For questions about sequences of integers. References are often made to the online resource oeis.org."
"gaussian","196",""
"peano-arithmetic","196","Peano arithmetic (or Peano axioms) is a set of axioms for the natural numbers proposed by Giuseppe Peano in 1889."
"duality","195","Use for questions regarding duality of mathematical object, i.e. dual spaces, objects with two possible interpretations etc."
"recreational-mathematics","194","Applications of mathematics for the design and analysis of games and puzzles"
"laplacian","194","The Laplacian matrix is the representation of a graph in matrix form."
"morse-theory","192","In differential topology, Morse theory enables one to analyze the topology of a manifold by studying differentiable functions on that manifold. "
"p-adic-analysis","190"," p-adic analysis is a branch of number theory that deals with the mathematical analysis of functions of p-adic numbers."
"surfaces","188","A surface is a two-dimensional topological manifold. The term can also be used to describe a smooth surface, depending on the context."
"teichmuller-theory","187",""
"combinatorial-game-theory","187","Two-player turn-based perfect-information games, surreal numbers, impartial games and Sprague-Grundy theory, partizan games"
"cobordism","187","Cobordism is a fundamental equivalence relation on the class of compact manifolds of the same dimension, set up using the concept of the boundary of a manifold. "
"coxeter-groups","187","A Coxeter group is a group defined by a presentation by involutions $r_i$ with relators $(r_ir_j)^{m_{ij}}=1$ for certain family $(m_{ij})$ of integers greater than 1."
"root-systems","186",""
"martingales","182",""
"p-adic-groups","182",""
"boolean-algebras","182","A Boolean algebra is a commutative ring satisfying x²=x for every x, and sometimes required to have a unit; they have characteristic 2. For coding theory (notably dealing with subsets linear subspaces of spaces of Boolean functions), rather use the [coding-theory] or [linear-algebra] tag."
"hypergeometric-functions","180","Hypergeometric functions are the analytic functions defined by Taylor expansions of the shape $\sum_{n \geq 0} a_n x^n$, where $a_{n+1}/a_n$ is a rational function of $n$. This general family of functions encompasses many classical functions. The hypergeometric functions play an important role in many parts of mathematics."
"topological-quantum-field-theory","179","Topological quantum field theory."
"polyhedra","179",""
"galois-cohomology","177",""
"global-optimization","177",""
"simplicial-complexes","176",""
"curvature","175",""
"recurrences","175",""
"symplectic-topology","175",""
"combinatorial-geometry","174",""
"abstract-algebra","174","Deprecated; do NOT use this tag. Instead you could consider gr.group-theory, ac.commutative-algebra, ra.rings-and-algebras, universal-algebra, or various more specific tags."
"algebraic-stacks","174",""
"4-manifolds","173","A smooth 4-manifold is a 4-manifold with a smooth structure. In dimension four, in marked contrast with lower dimensions, topological and smooth manifolds are quite different."
"ultrafilters","173",""
"factorization","171","For questions about factorization, the decomposition of mathematical objects (e.g. natural numbers, polynomials) into products of smaller objects (e.g. primes, lower degree polynomials)."
"fixed-point-theorems","171","A fixed-point theorem is a result saying that a function $F$ will have at least one fixed point (a point $x$ for which $F(x) = x$), under some conditions on $F$ that can be stated in general terms."
"coherent-sheaves","169",""
"number-fields","169",""
"grassmannians","169","Grassmannians are algebraic varieties whose points corresponds to vector subspaces of a fixed dimension in a fixed vector space."
"resolution-of-singularities","169",""
"counterexamples","169","A counterexample is an example that disproves a mathematical conjecture or a purported theorem.  For example, the Peterson graph is a counterexample to many seemingly plausible conjectures in Graph Theory.  "
"hypergraph","168","Hypergraphs are generalizations of graphs, where edges can be made of more than two vertices."
"tiling","167",""
"orthogonal-polynomials","165","A familly of orthogonal polynomials is a sequence of polynomials in one variable, one in each degree, such that any two of them are orthogonal with respect to some fixed scalar product on the space of polynomials. They are closely related to continued fractions and useful in harmonic analysis. There are many different families of orthogonal polynomials, among which one can cite Hermite polynomials, Laguerre polynomials, and Jacobi polynomials."
"constructive-mathematics","164","Constructive mathematics in the style of Bishop, including its semantics using realizabilty or topological methods."
"local-fields","163",""
"alexandrov-geometry","163","Alexandrov geometry studies non smooth analogues of Riemannian manifolds with curvature bounded from below or above. It includes spaces with curvature bounded below (briefly $\mathrm{CBB}[\kappa]$) and spaces with curvature bounded above (briefly $\mathrm{CAT}[\kappa]$)."
"riemann-hypothesis","162","Questions about the famous conjecture from Riemann saying that the non-trivial zeroes of the Riemann Zeta function all lie on the so-called critical line $\Re(s)=\dfrac{1}{2}$, its various generalizations and the different approaches towards its solution."
"differential-graded-algebras","162",""
"abelian-categories","161",""
"line-bundles","161","A continuously varying family of one-dimensional vector spaces over a topological space. A related tag is the vector-bundles tag."
"gauge-theory","159","Gauge theory in physics and mathematics refers to a field theory whose fields include principal bundles with connection."
"braid-groups","159",""
"monads","159",""
"definitions","157",""
"abelian-groups","157",""
"trees","156","A tree is a connected graph without cycles, with a finite or infinite number of vertices. There are many variants of trees, according to further constraints or decorations."
"complex-dynamics","156","Dynamics of holomorphic transformations; Mandelbrot and Julia sets."
"functional-equations","156",""
"derived-algebraic-geometry","155",""
"blow-ups","154",""
"heat-equation","154",""
"ramsey-theory","154","Branch of combinatorics with the philosophy that 'total disorder is impossible'.  For example, Ramsey's theorem asserts that for each $n$, every sufficiently large graph either contains a clique of size $n$ or a stable set of size $n$.  "
"books","154","Questions in which books play a key-role, such as questions on antique books, e-books, difference between various editions of a book, etc. For questions asking for recommendations of books on some subject the tag textbook-recommendation is often more suitable. "
"career","153",""
"spin-geometry","152","For questions about spin manifolds, the groups $\operatorname{Spin}(n)$, as well as generalisations such as $\operatorname{Pin}^{\pm}(n)$ and $\operatorname{Spin}^c(n)$. This tag should also be used for any questions about the geometry of spin manifolds, including questions involving Dirac operators and the Lichnerowicz formula."
"permutation-groups","152","For groups represented as permutations. Group transitivity, rank 3 groups, orbits and suborbits, stablizers, permutation characters, primitivity are all on-topic."
"free-groups","152",""
"group-schemes","151",""
"characters","150","For questions about the algebraic concept of 'character': a function from a group into a field satisfying certain properties. Not to be confused with the more commonly known psychological term."
"hilbert-schemes","150",""
"classical-mechanics","149",""
"ordinal-numbers","149","An ordinal is the order type of a well-ordered set.  The first few ordinals are $0, 1, 2, \dots, \omega, \omega+1, \dots$ where $\omega$ is the order type of $\mathbb{N}$, and $\omega+1$ is the order type of $\mathbb{N}$ together with a maximum element.  "
"statistical-physics","148","The study of physical systems using probabilistic reasoning, especially relating small-scale classical mechanics to large-scale thermodynamics."
"subfactors","148",""
"geometric-invariant-theory","147","for questions on geometric invariant theory (or GIT), including stability criteria and symplectic quotients."
"flatness","147",""
"classifying-spaces","147","The classifying space BG of a group G classifies principal G-bundles, in that homotopy classes of maps [X, BG] are naturally identified with isomorphism classes of principal G-bundles P ⭢ X."
"rigid-analytic-geometry","147","rigid analytic varieties, affinoid varieties, strictly convergent power series over non-archimedean fields"
"dimension-theory","146","Hausdorff dimension, box dimension, packing dimension and similar concepts."
"homogeneous-spaces","146",""
"integer-programming","145","Integer programming regards optimization problems, where one seeks to find integer values for a set of unknowns, that optimizes the objective function. A common subset of this type of problems are integer linear programming problems, where all inequalities, equalities and the objective function are linear in the unknowns.
"
"local-rings","144",""
"conjectures","144","for question related to conjectures."
"mathematical-writing","143",""
"extremal-graph-theory","143","Study of graphs satisfying a property that are maximal or minimal with respect to some parameter.  A classic example is Turán's Theorem, which exactly characterizes the densest graphs on $n$ vertices without a $K_t$ subgraph."
"fibration","142","For questions about or involving fibrations which are maps which satisfy the homotopy lifting property for all spaces."
"continued-fractions","142",""
"mathematical-software","142","Mathematical questions related to mathematical software systems such as Sage, Mathematica, Maple, Pari/GP, and GAP.  Note that troubleshooting questions are generally considered off-topic.  "
"contact-geometry","141","Contact manifolds, contact structures, contact forms, Reeb dynamics, Legendrian knots, contact homology, symplectic field theory"
"conformal-geometry","140",""
"gromov-witten-theory","140",""
"divisors-multiples","140","For questions on divisors and multiples, mainly but not exclusively of integers, and related and derived notions such as sums of divisors, perfect numbers and so on.  "
"perverse-sheaves","139",""
"regularity","139","regularity of solutions of PDEs."
"mirror-symmetry","138","Use for questions about mirror symmetry in theoretical/mathematical physics."
"k3-surfaces","137","Questions about K3 surfaces, which are smooth complex surfaces $X$ with trivial canonical bundle and vanishing $H^1(O_X)$. They are examples of Calabi-Yau varieties of dimension $2$."
"physics","137","For questions about mathematical problems arising from physics, the natural science studying general properties of matter, radiation and energy. "
"extremal-combinatorics","137",""
"potential-theory","136",""
"p-adic-numbers","135","The p-adic number system for any prime number p extends the ordinary arithmetic of the rational numbers in a different way from the extension of the rational number system to the real and complex number systems"
"noncommutative-rings","135","Questions about rings that are not necessarily commutative."
"unitary-representations","135",""
"p-adic-hodge-theory","134",""
"pseudo-differential-operators","134",""
"discrete-mathematics","134","Deprecated; do NOT use this tag. Instead you might use co.combinatorics or various more specific tags. "
"formal-languages","134","The study of formal languages (sets of strings or trees over an alphabet), rewriting systems and algorithms, recognition automata/algorithms, and related questions."
"groupoids","134","A groupoid is a category where all morphisms are invertible. This notion can also be seen as an extension of the notion of group. A motivating example is the fundamental groupoid of a topological space with respect to several base points, compared to the usual fundamental group."
"rational-points","132",""
"cryptography","131","Questions concerning the mathematics of secure communication.  Relevant topics include elliptic curve cryptography, secure key exchanges, and public-key cryptography (eg. the RSA cryptosystem).  "
"index-theory","131",""
"interpolation","129","Interpolation is the theory of constructing smooth functions, usually polynomials or trigonometric polynomials, whose graph passes through a number of given points in the plane. Splines and Bézier curves, piecewise linear or cubic interpolation, Lagrange and Hermite interpolation are example topics."
"algebraic-cycles","129",""
"motivic-cohomology","128",""
"localization","127",""
"symbolic-dynamics","127","Symbolic dynamics is the study of dynamical systems defined in terms of shift transformations on spaces of sequences. Examples of topics in this area include shifts of finite type, sofic shifts, Toeplitz shifts, Markov partitions and symbolic coding of dynamical systems. "
"chern-classes","127","Characteristic classes associated to complex vector bundles."
"general-relativity","126","For questions about mathematical problems arising from general relativity, the branch of physics which provides and studies the currently accepted geometric description of gravity."
"hyperbolic-pde","126","Questions about partial differential equations of hyperbolic type. Often used in combination with the top-level tag ap.analysis-of-pdes."
"matrix-equations","126","Equations whose unknown is a matrix, such as, for instance, algebraic Riccati equations $XAX+XB+CX+D=0$ or matrix differential equations (e.g. $\dot X(t)=AX(t)$. This tag is *not* meant for general systems of linear equations $Ax=b$."
"applications","126",""
"adjoint-functors","126",""
"loop-spaces","125","The loop space $Ω_X$ of a pointed topological space $X$ is the space of based maps from the circle $\mathbb S^1$ to $X$ with the compact-open topology."
"jacobians","125",""
"multilinear-algebra","125","Tensors, multivectors, wedge products, multilinear maps, exterior (Grassmann) algebras."
"calabi-yau","124","Calabi-Yau manifolds are higher dimensional generalizations of elliptic curves and K3 surfaces. They can be defined as the compact complex Kähler manifolds with trivial canonical bundle, and play a central role in mirror symmetry. This tag can also be used for Calabi-Yau algebras and categories. These algebraic notions are inspired by the properties of the derived categories of coherent sheaves on Calabi-Yau manifolds."
"quivers","124","""Quiver"" is the word used for ""directed graph"" in some parts of representation theory.  The main reason to use the term quiver is to indicate an interest in considering representations of the quiver."
"conformal-field-theory","124",""
"dirichlet-series","122",""
"arithmetic-progression","122","An arithmetic progression is a (possibly infinite) sequence of numbers such that the difference between consecutive terms is always the same value.  "
"geometric-probability","122",""
"several-complex-variables","121",""
"harmonic-functions","120","For questions regarding harmonic functions. "
"amenability","120",""
"young-tableaux","120",""
"string-theory","119","A class of theories that attempt to explain all existing particles (including force carriers) as vibrational modes of extended objects, such as the 1-dimensional fundamental string. "
"integrable-systems","119",""
"applied-mathematics","119",""
"equivariant-cohomology","118",""
"hecke-algebras","118",""
"gamma-function","118","used only for functions based on gamma, not functions with some obscure relation to gamma"
"matroid-theory","117","Questions related to the field of Combinatorics called Matroid Theory.  Relevant topics include matroids in Combinatorial Optimization, Lattice Theory, Algebraic Geometry, Polyhedral Theory, Rigidity, and Algorithms.  For questions about Oriented Matroids, the oriented-matroids tag may be used.  "
"symmetric-spaces","116",""
"infinite-dimensional-manifolds","116",""
"sums-of-squares","116",""
"reverse-math","116","The general enterprise of calibrating the strength of classical mathematical theorems in terms of the axioms, typically of set existence, needed to prove them; originated in its modern form in the 1970s by H. Friedman and S. G. Simpson (see R.A. Shore, ""Reverse Mathematics: The Playground of Logic"", 2010)."
"elementary-proofs","116","For questions related to 'elementary' proofs in a technical sense, which has nothing to do with the difficulty of the argument or result. A typical example would be 'elementary' proofs of the Prime Number Theorem, which avoid complex analysis. The tag is however not limited to this particular notion of 'elementary.'"
"geometric-representation-theory","115",""
"locally-convex-spaces","115","Topological vector space with a locally convex topology, i.e. induced by a system of seminorms."
"schrodinger-operators","115",""
"approximation-algorithms","114","An approximation algorithm is an algorithm that finds an approximate solution to a (typically NP-hard) problem.  The quality of the algorithm is measured by how close to the actual optimum it performs.  For example, it is a constant factor approximation algorithm if it always outputs a solution that is within a constant factor of the optimum.  Hardness of approximation is one way to separate NP-hard problems.  "
"closed-form-expressions","114","For questions that specifically ask for determining a closed form of equations, integrals etc."
"lie-algebra-cohomology","114",""
"fusion-categories","114",""
"type-theory","114",""
"haar-measure","113","Everything the deals with properties and definitions of Haar measure, as well as related fields when the question relies heavily on the notion of haar measure - group harmonic analysis, group ergodic theory etc."
"semigroups-of-operators","113","(Usually one-parameter) semigroups of linear operators and its applications to partial differential equations, stochastic processes such as Markov processes and other branches of mathematics."
"geodesics","111",""
"projective-modules","111","For questions about projective modules over a ring and projective objects in related categories."
"iwasawa-theory","111",""
"weyl-group","111","The Weyl group of a root system is a subgroup generated by reflections through the hyperplanes orthogonal to the roots."
"exponential-sums","111","The method of exponential sums is one of a few general
methods enabling us to solve a wide range of miscellaneous
problems from the theory of numbers and its applications.
The strongest results have been obtained with the aid of
this method. Therefore knowledge of the fundamentals of
theory of exponential sums is necessary for studying modern
number theory."
"shimura-varieties","110",""
"combinatorial-group-theory","109",""
"stability","109","Stability theory, including global stability (in dynamical systems, where it can notably be used in combination with ds.dynamical-systems)"
"flag-varieties","109",""
"transcendental-number-theory","109",""
"algebraic-graph-theory","108","Algebraic methods in Graph Theory; the linear algebra method, graph homomorphisms, group theoretic methods (for example Cayley graphs), and graph invariants.  For graph eigenvalue problems use the spectral-graph-theory tag.  For strongly regular graphs use the strongly-regular-graph tag.   For Kneser graphs use the kneser-graph tag. "
"prime-number-theorem","108","The Prime Number Theorem is a theorem that describes the distribution of the primes.  It says that the number of primes less than or equal to a real number $x$ is asymptotic to $\frac{x}{\ln x}$. "
"differential-calculus","108",""
"orbifolds","108",""
"positivity","107",""
"lebesgue-measure","107",""
"continuity","107",""
"matching-theory","107","For questions about matchings in graph theory. A matching on a graph is a set of edges such that no two edges share a common vertex."
"p-groups","106",""
"combinatorial-identities","106",""
"packing-and-covering","105",""
"smoothness","105",""
"vector-spaces","105",""
"derived-functors","105",""
"optimal-transportation","105",""
"quaternions","104",""
"rational-functions","103",""
"valuation-theory","102",""
"puzzle","101","Recreational mathematics or puzzles with serious mathematical content.  Note that math contest problems are generally considered off-topic.  "
"decidability","101",""
"picard-group","100",""
"tensor","100",""
"descent","99",""
"cw-complexes","99",""
"arithmetic-groups","98",""
"np","98","In computational complexity, NP is the complexity class consisting of problems whose yes instances can be verified in polynomial time.  NP stands for 'nondeterministic polynomial time '."
"traces","96","For questions involving the trace of a square matrix, i.e. the sum of the elements on the main diagonal."
"clifford-algebras","96",""
"higher-algebra","96",""
"compactness","95",""
"operator-norms","95",""
"poisson-geometry","95","Poisson geometry is the study of varieties endowed with a Poisson structure, which is a certain kind of 2-tensor. This is closely related to symplectic geometry."
"advice","95",""
"analytic-functions","94",""
"grothendieck-topology","93",""
"braided-tensor-categories","93",""
"nonstandard-analysis","91","Nonstandard analysis is a way of doing calculus and analysis with infinitesimals.  The historical approach of Leibniz, Euler, and others to infinitesimal calculus was gradually replaced by epsilon, delta techniques in the context of a real continuum, in the 19th century.  It was not until the 1960s that Abraham Robinson developed a theory of a hyperreal continuum that allows for a development of analysis procedurally akin to that of its founders."
"matrix-inverse","91","For questions about inverses and pseudoinverses of matrices."
"combinatorial-designs","91","Design theory is the subfield of combinatorics concerning the existence and construction of highly symmetric arrangements.  Finite projective planes, latin squares, and Steiner triple systems are examples of designs.  "
"equivariant-homotopy","90",""
"motivic-homotopy","90",""
"minimal-model-program","90"," minimal model program is part of the birational classification of algebraic varieties."
"complex-multiplication","88",""
"coalgebras","88","For questions about coalgebras, comultiplication, cocommutativity, counity, comodules, bicomodules, coactions, corepresentations, cotensor product, subcoalgebras, coideals, coradical, cosemisimplicity, ..."
"taylor-series","88","Taylor series is a method to analyze functions as polynomials."
"automata-theory","88",""
"enriched-category-theory","88",""
"bipartite-graphs","88","A bipartite graph is a graph whose vertices can be divided into two disjoint sets such that no two vertices in the same set are adjacent.  "
"bessel-functions","88",""
"exterior-algebra","87",""
"laplace-transform","87",""
"theta-functions","86",""
"congruences","86",""
"axioms","86",""
"ricci-flow","86",""
"integral-operators","86",""
"ideals","86",""
"geometric-analysis","85",""
"hochschild-cohomology","85",""
"compactifications","85",""
"spherical-geometry","85",""
"metamathematics","84",""
"infinity-topos-theory","84",""
"machine-learning","84",""
"lower-bounds","83",""
"a-infinity-algebras","82","For questions about $A_\infty$-algebras as introduced by Stasheff in 1963 and related structures. "
"perfect-matchings","82","A perfect matching is a matching of all the vertices of a graph. In other words, a perfect matching is a set of edges such that each vertex of the graph is incident to exactly one edge in the set."
"embeddings","82",""
"convolution","81",""
"arithmetic-functions","81",""
"curves","81",""
"configuration-spaces","81","for questions on configuration spaces, both in the sense of spaces that parameterizes collections of points in a manifold, and in the sense of the space of possible states of a classical mechanical physical system."
"symmetry","81",""
"unbounded-operators","80",""
"cluster-algebras","80","Questions related to cluster algebras, a class of commutative rings introduced around 2000 by Fomin and Zelevinsky, and nearby topics."
"fractional-calculus","79","Questions regarding derivatives and integrals of non-integer order."
"fluid-dynamics","79",""
"rational-homotopy-theory","79",""
"positive-characteristic","78",""
"covering-spaces","78",""
"analytic-geometry","77",""
"sieve-theory","77",""
"tannakian-category","77",""
"modular-representation-theory","77","For questions about modular representation theory, the study of representations over a field of positive characteristic."
"mathematical-modeling","76","This tag is used to refer to mathematical/probabilistic/statistical modeling questions, usually this tag is used to ask about questions that are related with the mathematical formalism of the model instead of the correctness of a specific model in practice."
"signal-analysis","76",""
"homotopy-type-theory","76","The homotopy interpretation of constructive dependent type theory, the univalence axiom, higher inductive types, internal languages of higher toposes, univalent foundations for mathematics, and implementations of such theories in proof assistants."
"combinatorics-on-words","76","A branch of combinatorics that focuses on the study of words and formal languages"
"nonnegative-matrices","76",""
"covering","76",""
"chain-complexes","75",""
"prime-ideals","74","For questions involving prime ideals in commutative or noncommutative rings."
"isometries","74",""
"perturbation-theory","73",""
"symmetric-polynomials","73",""
"inner-model-theory","73","The study of canonical inner models for large cardinal hypotheses, with particular attention to their fine structure theory, and iterability issues."
"representable-functors","73",""
"equivariant","73",""
"brauer-groups","72","Questions concerning Brauer groups of fields, rings, varieties, schemes or more general ringed spaces, invariants associated to Brauer classes such as index and period."
"isoperimetric-problems","72",""
"polygons","72",""
"buildings","72",""
"q-analogs","72",""
"modal-logic","71",""
"groebner-bases","71",""
"euclidean-lattices","71",""
"sphere-packing","71",""
"formal-groups","71",""
"quantum-topology","71","Finite-type (Vassiliev) invariants, quantum invariants, and perturbative invariants of knotted objects and of manifolds. "
"hochschild-homology","71","For questions about Hochschild homology of associative algebras and related concepts."
"divergent-series","71",""
"dg-categories","70","A differential graded category is a category enriched over complexes of modules for some commutative ring."
"triangulations","70",""
"micro-local-analysis","70",""
"hausdorff-dimension","70","Questions about dimensions of possibly highly irregular or ""rough"" sets, Hausdorff–Besicovitch dimension and related concepts such as box-counting or Minkowski–Bouligand dimension."
"sumsets","69",""
"kac-moody-algebras","69",""
"percolation","69",""
"chow-groups","69",""
"enumerative-geometry","69",""
"floer-homology","69",""
"tropical-geometry","69","For questions about tropical geometry, piece-wise linear functions with integer slopes, tropical degenerations and applications of tropical geometry, max-plus algebra, and tropical semifields."
"irrational-numbers","69","An irrational number is a real number that cannot be expressed in the form $\frac{n}{m}$ where $n$ and $m$ are integers.  "
"eisenstein-series","68",""
"estimation-theory","68",""
"computational-group-theory","68",""
"directed-graphs","68","A directed graph is a graph with directed edges. Loops and 2-cycles are usually allowed. See also the tag *quiver*."
"non-archimedean-fields","67",""
"limit-theorems","67","For questions about limit theorems of probability theorem: (functional or not) central limit theorem, law of large numbers, law of iterated logarithm, etc..."
"hamiltonian-mechanics","66",""
"formal-schemes","66",""
"quantization","65","Questions on various methods and aspects of quantization"
"polytopes","65",""
"derham-cohomology","65","The cohomology of the complex of differential forms on a smooth manifold with differential given by exterior derivative."
"differential-forms","64","A differential form $ \omega$ is a section of the exterior algebra $\Lambda^* T^* X$ of a cotangent bundle,"
"continuum-hypothesis","64","Questions about the continuum hypothesis, or where the continuum hypothesis or its negation plays a role. This tag is also suitable, by extension, to refer to the generalized continuum hypothesis and related issues."
"orthogonal-matrices","64","Tag info removed...."
"geometry-of-numbers","64",""
"geometric-langlands","64",""
"weights","63",""
"catalan-numbers","63","The Catalan numbers form the sequence of numbers starting 1,1,2,5,14,42,... with explicit formula $\frac{1}{n+1}\binom{2n}{n}$. It counts many combinatorial objects like planar binary trees, triangulations, noncrossing partitions, Dyck paths, etc. See https://oeis.org/A000108"
"hamiltonian-graphs","63","A Hamiltonian graph (directed or undirected) is a graph that contains a Hamiltonian cycle, that is, a cycle that visits every vertex exactly once."
"flows","63",""
"ordered-groups","63","Groups (possibly semigroups) endowed with possibly left/right/bi-invariant partial/total orderings. Study of such orders on groups."
"ring-spectra","62","For questions about ring spectra (in homotopy theory)."
"p-adic","62",""
"surreal-numbers","62","For questions about the surreal numbers, which are a real-closed ordered proper-class-sized field that contains both the real numbers and the ordinal numbers.  Thus they contain both infinite numbers (including the ordinals, but also infinite numbers like ω-1 and sqrt(ω)) and infinitesimal numbers (like 1/ω).  They can also be identified with a subclass of two-player partisan games."
"lie-superalgebras","62",""
"euler-characteristics","62",""
"translation","61","Questions relating to the translation of books, research articles and terminology between different languages."
"binary-quadratic-forms","61","A binary quadratic form is a quadratic form in two variables."
"oeis","61","The acronym OEIS stands for the On-Line Encyclopedia of Integer Sequences, a well-known database of sequences of integers. It can be used for questions where this database is (or might be) relevant, mainly questions about particular sequences of integers. This tag is typically used in combination with other tags to make the scope of the question more precise; common examples of such tags include the top-level tags co.combinatorics and nt.number-theory.   "
"borel-sets","61",""
