tagName,Count,Excerpt
"wavelength","631"," The wavelength of a sinusoidal wave is the spatial period of the wave—the distance over which the wave's shape repeats, and the inverse of the spatial frequency or wavenumber. Determined by considering the distance between consecutive corresponding points of the same phase, such as crests. Use for wavenumber, wavelength, frequency."
"speed","620","Scalar quantity which is the magnitude of velocity."
"wave-particle-duality","619","Use this tag for questions relating to the ""wave-nature of particles"" or the ""particle-nature of waves"" as they are often discussed in quantum mechanics, where a single object has properties of both classical particles and classical waves."
"error-analysis","617","Techniques and methods for computing, estimating, or placing bounds on the errors of expressions (formulas) based on knowledge of error distributions, error intervals or bounds of variables and parameters entering those expressions, and of methods used in the computations."
"research-level","609","The research-level tag applies to questions that arise in graduate and post-secondary work.  These questions often require domain-specific knowledge and could not be answered from a general source or may be beyond the level typically covered by Wikipedia and other popular sources.  Research-level questions should not require new or groundbreaking research and results to answer."
"elasticity","607","Questions related to the Continuum Mechanics Division of Elasticity.  The bending of beams, deflection of rods, or in general, applications of Hooke's Law generalized to three dimensions."
"sun","605","The Sun is an almost perfectly symmetric yellow dwarf star [spectral class G2V] which is at the center of our Solar System."
"complex-numbers","604","Numbers of the form $\{z= x+ i\,y:\;x,\, y\in\mathbb{R}\}$ where $i^2 = -1$. Useful especially as quantum mechanics, where system states take complex vector values."
"measurement-problem","602","DO NOT USE THIS TAG just because your question involves measurements (either quantum or classical).  The measurement problem asks how wave function collapse occurs during measurement in quantum mechanics, and how it can be reconciled with unitary evolution."
"superposition","598","A basic principle of solutions of *linear* differential (often wave) equations, ensuring that the sum (""superposition"") of two solutions is automatically a solution as well. Conversely, solutions (amounting to quantum states in quantum mechanics, since the Schrödinger equation is linear) can be represented as a sum of two or more other distinct solutions, and so can be Fourier/eigenstate resolved to enhance mathematical tractability.   "
"crystals","597","Crystals are solid material whose constituents, such as atoms, molecules or ions, are *arranged in a highly ordered microscopic pattern*, a crystal lattice that extends with regularity in all directions. Use for all crystallography and ordered structure topics."
"equilibrium","593",""
"home-experiment","583","questions concerning measurements, experiments, and activities that demonstrate physics and are safe to do at home, require at most one tool or ingredient not readily available, and can be interpreted or analyzed on one sheet of paper with accessible math."
"group-representations","582","Use as a synonym to the  representation-theory tag "
"linear-algebra","574","To be used for linear algebra, and closely related disciplines such as tensor algebras and maybe clifford algebras."
"air","574","Earth's atmosphere is a layer of gases that surround it, permitting life and protecting life by absorbing ultraviolet solar radiation, warming the surface by retaining the heat and mitigating the temperature difference between day and night."
"centripetal-force","569","any force responsible for maintaining an object on a curved path around a fixed center. In introductory coursework this is usually ""uniform circular motion"" and yields several simple and useful relations. Not to be confused with the centrifugal pseudo-force experienced in an accelerated referenced frame."
"coulombs-law","569","A fundamental and empirical law quantifying the electrostatic force between two charges."
"rocket-science","565","Colloquially referred to as one of the hardest professions, rocket science is actually a common name for spacecraft/space-systems engineering. However, one can also generalize this to include all forms of rocketry, including rockets that are not capable of space travel."
"noethers-theorem","560","A theorem that relates continuous symmetries (continuous transformations that don't affect the value of the lagrangian) to quantities conserved in time."
"moment-of-inertia","558",""
"dielectric","557","This tag is for questions relating to a non-conducting material called *dielectric* (or dielectric material). Dielectrics are very much important to explain various phenomena in various field of physics like  solid-state physics, optics,  electronics, cell biophysics etc."
"density-operator","553","The density operator describes a quantum system in an (in general mixed) state."
"biophysics","548","The use of methods from the physical sciences to aid in the study of biological systems. Note that biophysics questions are only allowed if they are mainly about physics."
"stars","548","Stars are astronomical bodies that are (usually) mainly composed of Hydrogen, Helium, and Lithium. They are massive enough that their gravity compresses the matter to the point where nuclear fusion occurs, which creates a lot of heat and tends to make stars output radiation along a blackbody curve. Typically the radiative output is significant in the visible spectrum making stars very bright objects."
"quarks","545","The quark model postulates  that  the hadrons such as protons and neutrons have an inner structure; quarks. "
"solar-system","545","The Sun plus the collection of bodies in orbit around the Sun such as planets, dwarf planets, moons, asteroids, comets, etc."
"geodesics","544","For questions involving consideration of the shortest (or longest) path between two points in a curved space (e.g. a straight line between two points on the surface of a sphere such as the earth)."
"rigid-body-dynamics","541","The study of the movements of a collection of connected bodies subject to external forces in the absence of deformation. This tag should be used for questions on the analysis of 2D/3D dynamics of rigid bodies, do NOT use this tag because your question contains a rigid structure."
"surface-tension","540","Surface tension occurs due to the tendency of liquid molecules to favor their own kind. Surface tension is important in fluid multiphase systems typically at small length and velocity"
"gauge-invariance","539","Invariance of a physical system (its action) under a continuous group of local transformations underlain by a global symmetry whose group parameters  fixed in space-time have now been extended to vary in space-time instead. Use for buildup of the invariance, fixing the gauge, and accounting for the corresponding changes in the functional measure of the system.

 "
"approximations","537",""
"phase-space","534","A notional even-dimensional space representing all relevant states of a dynamical system; it normally consists of all components of position and momentum/velocity involved in that unique specification. Use for both classical and quantum physics. "
"kinetic-theory","526","Kinetic theory is part of statistical physics. DO NOT USE this tag for macroscopic kinematics; use the [kinematics] tag instead."
"angular-velocity","525","The time derivative of angular position used when studying rotating objects or systems. "
"resonance","524","Resonance is a characteristic of physical systems having a structure that allows energy to flow between various states at a specific, oscillatory rate (resonant frequency). For a stable resonant system at steady state  the internal energy is either fixed without losses or the rate of energy input is equal to the energy losses."
"cosmological-inflation","524","Cosmological inflation refers to an era of expansion that lasted for approximately $10^{-34}$ seconds, during which the universe expanded by a factor of approximately $10^{26}$ in every direction. This is different from ordinary space expansion and from the acceleration in expansion we experience now and questions tagged by inflation should pertain to this era and not be about the expansion of the universe in general."
"batteries","522","Devices to store chemical energy and convert it to electrical energy."
"relative-motion","521",""
"differential-equations","520","DO NOT USE THIS TAG just because the question contains a differential equation!"
"inductance","519","The property of an electrical conductor through which a change in current through it induces an electromotive force in both the conductor itself as well as in any nearby conductors by mutual inductance.  Also use more broadly for electromagnetic phenomena in solenoids."
"continuum-mechanics","514","Continuum mechanics is a branch of mechanics that deals with the analysis of the kinematics and the mechanical behavior of materials modeled as a continuous mass rather than as discrete particles."
"celestial-mechanics","513",""
"many-body","511","Many body covers questions about systems consisting of a great number of particles and techniques used to tackle them."
"electronics","509","Electronics is the study of electric circuits and electrical components, and the design of useful devices. Some questions in this tag may be more appropriate for the [Electrical Engineering(https://electronics.stackexchange.com/) SE site. "
"centrifugal-force","509","Centrifugal force is an inertial (pseudo or fictious) force used in a non-inertial frame of reference in order to apply the Newton's laws of motion. If your question is about centripetal force, which is a real force that points towards the center of a circular trajectory, use the tag ""centripetal-force"" instead. "
"interactions","500","Particle interactions are changes in the nature, number, or state of several particles, usually at a specific space-time point, underlying dynamics. They are represented by special ""field interaction terms"" in quantum field theory and normally entail interchanges of energy, momentum, and sundry quantum numbers. They include scattering, and particle creation and annihilation. "
"stress-strain","500",""
"physical-constants","497",""
"calculus","497","Calculus is the branch of mathematics which deals with the study of rate of change of quantities. This is usually divided into differential calculus and integral calculus which are concerned with derivatives and integrals respectively. DO NOT USE THIS TAG just because your question makes use of calculus."
"eigenvalue","494","A linear operator (including a matrix) acting on a non-zero *eigenvector*
preserves its direction but, in general, scales its magnitude by a scalar
quantity *λ* called the *eigenvalue* or characteristic value associated with that eigenvector. Even though it is normally used for linear operators, it may also  extend to nonlinear operations, such as Schroeder functional composition, which evoke linear operations."
"radioactivity","491","The property of some materials by which individual atoms decay, emitting energy or particles often transforming into different elements in the process."
"buoyancy","486","Use ""buoyancy"" for any question where an object is suspended or submerged in a fluid. Buoyant force is the force that acts upward on a partially or completely submerged object."
"galaxies","478","Galaxies are gravitationally bound systems of stars, interstellar gas and dark matter, often hosting a central supermassive black hole. For questions about the structure, composition, dynamics, classification, etc. of galaxies. This includes small systems of interacting galaxies (i.e. merger, or galaxy + satellite system), but for galaxy groups and clusters use [galaxy-clusters], and for questions specific to our own Milky Way galaxy use [milky-way]."
"hydrogen","478","Could refer to (1) A hydrogen molecule; two hydrogen atoms bonded together or (2) A hydrogen atom; One electron electromagnetically interacting with a nucleus made of a single proton. Hydrogen atoms are the simplest atoms, and they are the only atoms for which we can exactly solve the Schrodinger Equation.  Hydrogen atoms are the only atoms which could exist even n a world with  fine - structure constant 1.    "
"greens-functions","477","A Green's function is the impulse response of an inhomogeneous differential equation defined on a domain, with specified initial conditions or boundary conditions, thereby restricting that equation's *fundamental solution*. In QFT, it is essentially the *propagator*. "
"photoelectric-effect","470","The observed behavior in which light falling on certain metals can eject electrons from the surface."
"observables","469","A quantum observable is a measurable operator whose corresponding property of the state can be determined by some sequence of physical operations (""observation""), such as submitting the system to various electromagnetic fields and eventually reading a value. In systems governed by classical mechanics, any experimentally observable value can be shown to be given by a real-valued function on the set of all possible system states."
"fusion","458","The fusion tag is used for questions about nuclear fusion, both the basic process at a physical level and it's use as a potential energy source."
"dirac-delta-distributions","458","Distributions are generalized functions, such as, e.g., the Dirac delta function.

DO NOT USE THIS TAG for statistical probability distributions, profiles, graphs, plots, etc."
"variational-calculus","457","Variational calculus is a field of mathematical analysis that uses variations, which are small changes in functions and functionals, to find extrema of functionals: mappings from a set of functions to the real numbers. The archetype application in physics is Lagrangian mechanics, seeking extrema of action functionals."
"space","455","The near-vacuum extending between the planets and stars, containing small amounts of gas and dust. Also called outer space to refer to the physical universe beyond the Earth's atmosphere."
"statics","454","Analysis of a system of bodies where all forces are in balance and there is no motion relative to a chosen reference frame."
"vibrations","454",""
"second-quantization","450","Second quantization or canonical quantization in quantum field theory and many-body systems is the collective organizing and accounting of an infinity of quantum excitations and their interactions through quantum field operators. "
"electronic-band-theory","449","Use this tag to ask about band-structure formation in solids, or about how electrons and holes behave inside them."
"yang-mills","446","Yang–Mills theory is a QFT, a *gauge theory* normally symmetric under a compact non-Abelian Lie group relying on (originally massless) gauge vector fields. YM theories describe the strong and electroweak interactions of elementary particle physics, the Standard Model."
"vision","442","Physical processes involved when seeing, and comparisons between with other light detection systems. Includes questions about the eye, optical nerve, brain, corrective lenses, etc."
"cosmic-microwave-background","436","The cosmic microwave background (CMB) is the electromagnetic radiation in the microwave band which can be observed throughout the whole universe, not connected to any astronomical object. Its spectrum follows a very precise black-body radiation with a temperature of about 2.7 K."
"statistics","436",""
"correlation-functions","434","A correlation function is a statistical correlation between random variables at two different points in space, time, or other parameter space, usually as a function of the variable distance between these points.  In QFT, field autocorrelation functions are propagators, so use the ""propagator"" tag, instead."
"covariance","432","How a quantity behaves under a change of basis vectors. This tag covers relativistic covariance, as well as contravariant and covariant tensors not necessarily in the context of relativity. DO NOT USE THIS TAG for statistical covariance."
"information","427","Add this Tag for questions on information theory applied to physics, especially in the fields of statistical mechanics and thermodynamics, the black hole information paradox, complexity of dynamical and physical systems and questions to do with whether information is conserved by physical systems. Use the tag quantum information if your question is to do with information theoretic concepts applied to quantum states."
"time-evolution","427","The quantum mechanical time evolution operator governs how observables and/or states evolve during finite time steps, and is always unitary. Use this tag for questions about the time evolution operator, or the different equations of motion in the Schrödinger/Heisenberg/Dirac pictures. For time-independent Hamiltonians, the time evolution operator is simply exp(-iHt). "
"ads-cft","420","AdS/CFT is a special case of the holographic principle. It states that a quantum gravitating theory in Anti-de-Sitter (AdS) space is exactly equivalent to the  gauge theory/Conformal Field Theory (CFT) on its boundary.   "
"discrete","420","Discrete means as opposed to continuous. For instance, people may ask questions about discrete electric charges, discrete spacetime, discrete energies, etc. If discretization is vital/essential to the question, then tag it with this tag. 
"
"constrained-dynamics","419","A constraint is a condition on the variables of a dynamical problem that the variables (or the physical solution for them) must satisfy. Normally, it amounts to restrictions of such variables to a lower-dimensional hypersurface embedded in the higher-dimensional full space of (unconstrained) variables."
"ising-model","419","The Ising model of ferromagnetism in statistical mechanics consists of discrete bimodal (+1 or −1) ""spin"" (moment) variables in a simple Hamiltonian interacting with their next neighbors on a lattice. The one-dimensional variant does not evince a phase transition, but the two-dimensional square-lattice one does. Use for analog and generalized discrete models on several lattices and dimensions.
 "
"molecules","413",""
"hawking-radiation","412","Radiation that comes from pair production quantum effects in close vicinity to an event horizon, leading to the potential for eventual evaporation of black holes.  Two mirror particles are created with one falling behind the horizon, becoming casually lost to the rest of the universe, including its neighbor, allowing it to escape the gravitational potential."
"software","403",""
"propagator","403","propagator gives the probability amplitude for a particle to travel from one place to another in a given time, or to travel with a certain energy and momentum."
"dark-energy","401","Dark energy is the unknown form of energy that drives the acceleration of the universe's expansion."
"diffusion","399","Diffusion is the net movement (spreading out) of molecules or atoms down a concentration gradient: from a region of high concentration to a region of low concentration.    "
"reversibility","396","The potential for a thermodynamic process to be reversed in time. Alternatively, a quantification of how far an irreversible process is from being reversible, which relies on a comparison to a corresponding theoretical reversible process."
"beyond-the-standard-model","395","Use this tag for questions beyond the standard laws of physics (General Relativity and the Standard Model) if a more specific tag, like   ""string-theory"", ""loop-quantum-gravity"", ""supersymmetry"", etc. do not apply.  "
"topological-field-theory","390","Use this tag for topological field theory (Tft) and topological string theory (tst) questions.   "
"neutrons","388","The neutron is a subatomic particle, with no net electric charge and a mass slightly larger than that of a proton. It is a fermion of spin $\frac 1 2$; a hadron, that is it interacts strongly; and a nucleon, that is a crucial component of atomic nuclei. "
"si-units","387","A set of internationally accepted units to aid in communication of measurements."
"doppler-effect","386","The Doppler effect refers to change in the observed frequency of a wave if the observer and source are in relative motion."
"electrical-engineering","385",""
"magnetic-moment","383","The magnetic moment of a magnet is a quantity that determines the force that the magnet can exert on electric currents and the torque that a magnetic field will exert on it. A loop of electric current, a bar magnet, an electron, a molecule, and a planet all have magnetic moments."
"partition-function","382",""
"orbitals","382",""
"metals","379",""
"specific-reference","379","Use this tag for questions seeking a single specific paper or a short, non-open-ended list of references, like ""What paper first discovered X?"", ""Where can I find the original derivation of X?"", or ""What is the canonical source for X?"" etc. Also for requests for hard-to-find electronic copies of resources when the exact reference is known.  NOT TO BE USED for generic requests for resources (use [resource-recommendation] for that)."
"klein-gordon-equation","378","The Klein-Gordon Equation or the Klein-Fock-Gordon Equation is an equation in quantum field theory which initially was discovered by Schrodinger but discarded by him soon after."
"thermal-conductivity","375",""
"bernoulli-equation","374","An equation governing fluid flow for an incompressible steady fluid"
"viscosity","372",""
"stability","369","Stability theory addresses the stability of potentials, solutions of differential equations, and of trajectories of dynamical systems under small perturbations of initial conditions."
"free-fall","356",""
"bose-einstein-condensate","355","A Bose–Einstein condensate is a state of matter of a dilute gas of bosons cooled to temperatures very close to absolute zero. In this state, a large fraction of the bosons occupy the *lowest quantum state* so that  macroscopic quantum phenomena are in evidence.  Use for all related BEC processes."
"gas","355","This tag is for questions relating to ""gas"",  one of the four fundamental states of matter (the others being solid, liquid, and plasma). Gases follow certain laws known as the gas laws. These laws tell us about the behavior of gases i.e., the values and relations of temperature, pressure and volume etc. "
"topological-insulators","351","Topological insulator are materials formed by an insulator bulk and metallic surfaces with topological origin. These materials may be important for developments in Quantum Computing and Spintronics."
"equivalence-principle","350",""
"virtual-particles","350","Use for computational-device notional particles which are not observable in the lab, such as ""off-the-mass-shell"" particles,  ""spurions"",  renormalons, merons. Do *not* use for unobserved hypothetical particles such as the graviton, or Goldstone bosons which could have been observable, but got rearranged into other particles through QFT mechanisms."
"induction","345",""
"elementary-particles","340",""
"geophysics","336","The study of the physical processes and properties of the planet Earth. Applicable to many subjects about Earth, such as its shape, its magnetic field, and ocean currents."
"large-hadron-collider","333","World's largest particle accelerator built by the CERN (European Organization for Nuclear Research) near the Franco-Swiss frontier near Geneva, Switzerland. It is designed to collide beams of protons with a centre of mass energy of up to 14 TeV. It contains the important detectors ALICE, ATLAS, CMS and LHCb."
"regularization","331","In QFT, regularization is a method of addressing  divergent expressions by introducing an arbitrary     regulator, such as a minimal distance *ϵ* in space, or maximal energy *Λ*. While the physical divergent result is obtained in the limit in which the regulator goes away, *ϵ* → 0 or *Λ* → ∞, the regularized result is finite, allowing comparison and combination of results as functions of  *ϵ, Λ*. Use for dimensional regularization as well. 
"
"dissipation","326",""
"experimental-technique","325","filling in the unspecified details of elegant-sounding descriptions of experimental methods."
"protons","325","A proton is a positively charged particle which is generally considered to be a composite particle comprising of three quarks interacting through the strong force (e.g. in the standard model.)   "
"classical-field-theory","324","For questions where the dynamical variables are classical fields, that is, functions of several variables (typically, one time coordinate and several space coordinates). If the question comprises both classical and quantum fields, use the tag [field-theory] instead."
"weak-interaction","323","one of the four known fundamental forces of nature and the one responsible for beta-decay radioactivity. The weak interaction is very short-ranged and more weakly coupled than either the strong nuclear force or electromagnetism. At energy scales above the Z mass the weak and electromagnetic interactions are unified (that is subject to a unified mathematical treatment)."
"biology","322","Questions about biology are OFF TOPIC and should be asked on the Biology Stack Exchange. However, questions about biology in the context of physics (e.g., biophysics) can be on topic here if the primary concern is physics."
"nuclear-engineering","322","The study of radiation and radioactive materials and it's creation, safety, and applications. "
"wavefunction-collapse","318","Wavefunction collapse amounts to the apparent reduction of a wavefunction consisting of  a superposition of several eigenstates to a single eigenstate (by ""observation""). It underlies measurement in quantum mechanics and connects the wave function with classical observables, in a
thermodynamically irreversible interaction with a classical environment, normally disfavoring future QM interference. "
"dipole","317",""
"inertia","314","Inertia is the tendency of a body to oppose changes to its state of motion. DO NOT USE THIS TAG for moment-of-inertia!"
"degrees-of-freedom","313","This tag is for questions relating to the Degree of Freedom (DOF) of a mechanical system. It is the number of parameters that determine the state of a physical system and is important to the analysis of systems of bodies in mechanical engineering, aeronautical engineering, robotics, and structural engineering."
"scattering-cross-section","311","A cross-section is the name given to a hypothetical unit of area (often in units of Barns) for measuring the probability of scattering events in particles collisions.  DO NOT USE THIS TAG for a physical non-probabilistic cross-section of a macroscopic object."
"bosons","311","Bosons are integer-spin particles that obey Bose-Einstein statistics. Two bosons can occupy the same quantum state. "
"parity","308","Parity inversion P amounts to the sign flip of an odd number of coordinates (reflection). A parity-symmetric theory conserves P;  since P²=I, the eigenvalues of P are 1 or -1.
May be also used for formally analogous global, discrete, Z₂ symmetries, such as R- or G-parity.
 "
"chaos-theory","304","Chaos theory is the study of systems that are highly sensitive to slight, even imperceptible changes in initial conditions. This is popularly known as the butterfly effect. Many natural systems exhibit chaotic behavior, including weather and electron orbitals."
"s-matrix-theory","304","The S-matrix (scattering matrix) relates the initial state and the final state of a physical system undergoing a scattering process  in quantum mechanics and quantum field theory. It is the unitary matrix connecting asymptotic particle states in the Hilbert space of physical states (scattering channels)."
"dirac-matrices","303",""
"binding-energy","303","Please use binding energy in the context of the atomic scale and/or atomic systems. This can be used in nuclear reactions."
"pauli-exclusion-principle","301","The Pauli exclusion principle states that two identical fermions, (so with half-integer spin) cannot occupy the same quantum state simultaneously, and thus share all of their quantum numbers. Also use for structure and classification schemes involving antisymmetry."
"unitarity","300","In quantum mechanics, a unitary operator satisfies  U<sup>†</sup> U = UU<sup>†</sup> = I, where † denotes Hermitean conjugation; such operators then specify Hilbert space automorphisms and preserve state norms, so then probability amplitudes and hence probabilities. Use for conservation of probability questions under unitary state transformations."
"topological-order","298","Topological order 
is a new kind of order in quantum matter, which corresponds to pattern of long-range quantum entanglement. See http://en.wikipedia.org/wiki/Topological_order"
"moon","297","A smaller body orbiting a larger, primary body, where the primary body is not a star. "
"lattice-model","296","Lattice is a way of discretizing a quantum field theory for numerical simulations. "
"heat","296","Heat is energy transferred from one system to another by thermal interaction. In contrast to work, heat is always accompanied by a transfer of entropy. Heat flow is characteristic of macroscopic objects and systems, but its origin and properties can be understood in terms of their microscopic constituents."
"absorption","296","A transition by which the energy of at least one photon is completely transferred to a material."
"distance","295",""
"non-linear-systems","291","The term non-linear or nonlinear has several definitions but is generally used to describe a system that cannot be approximated by a superposition principle or perturbative approach."
"gauge","291","Use this tag to discuss gauge-fixing conditions, as in the phrase 'choosing a gauge', such as, e.g. the Lorenz gauge, Coulomb gauge, Feynman gauge, Landau gauge, axial gauge, temporal gauge, light cone gauge, etc. "
"weight","290","Weight is the force on the object due to gravity. DO NOT USE weight as a colloquial substitute for mass."
"data-analysis","289","Use for question relating the the techniques of data analysis."
"adiabatic","281","Thermodynamic processes that occur without exchanging heat between the system and its environment. "
"time-reversal-symmetry","281",""
"quantum-anomalies","280","This tag is for anomalies in a symmetry, either in classical or quantum theories. 

DO NOT USE THIS TAG for anomalies in a measurement."
"evaporation","280","The process of a liquid changing to a gaseous state"
"tidal-effect","280","The force on parts of an extended body in a non-uniform gravitational field, due to residual gravitational attraction between the overall effect on the body and the expected effect on the point in question. Tidal forces are most notably in large moons orbiting near their primaries."
"volume","280",""
"qft-in-curved-spacetime","280","Quantum field theory (QFT) in curved spacetime is a field of study that focuses on problems that arise when considering a quantum field on a fixed, curved spacetime. "
"cosmological-constant","273",""
"matter","269",""
"electroweak","262","Electroweak stands for the unification of the electromagnetism and the weak force. The unification energy scale is around 100~200 GeV, the mass scale of the Higgs boson. It is widely accepted to be formulated as a quantum field theory with gauge symmetries of U(1) symmetry in electromagnet forces and SU(2) flavor symmetry in weak forces."
"phonons","261","Collective excitations in periodic, elastic arrangements of atoms or molecules in condensed matter, like solids and some liquids. They are quasiparticle quantum modes of vibration of elastic structures of interacting particles."
"x-rays","258","Use this tag for question related to X-rays which are a form of high energy electromagnetic radiation having wavelength ranging from 0.1 to 10 nanometres. Also referred to as Röntgen radiation after the scientist who discovered it. X-rays have a range of application including medical CT, airport security, astronomy, crystallography, etc. Different applications use different parts of the X-ray spectrum."
"magnetic-monopoles","257","A magnetic monopole is a hypothetical particle with only one magnetic pole. Their magnetic fields would not be divergence-less. Predicted by certain modern theories, including string theory, supergravity, and various popular grand unified theories.      "
"unit-conversion","256",""
"neutron-stars","253",""
"strong-force","253","The strong force or interaction is responsible for the confinement of quarks inside hadrons and the binding of nucleons inside a nucleon, and it is described by the gauge theory of QCD. It provides most of the mass of ordinary matter, which is dominated by the nucleons, proton and neutron: over 99% of the mass of these is attributable to the strong-force field energy. Use where technical details of QCD are not warranted.

"
"dispersion","252","Dispersion refers to the frequency dependence of the properties of a wave."
"navier-stokes","252","The Navier-Stokes equations describe fluid flows in continuum mechanics."
"turbulence","251","A regime of nonlinear viscous flow characterized by random, rotational motion with a wide range of length scales. Its study is critical to many fields, such as aerospace, atmospheric science, chemical engineering, and astrophysics."
"thought-experiment","249","Hypothetical situation in which, for simplification, only some physical aspects are considered in order to further understand or reveal contradictions between the laws governing them. "
"quantum-tunneling","247","Quantum tunneling is a classically-forbidden quantum effect that allows a bound object with energy less than the boundary to penetrate it with a small probability. A notable example is $\alpha$-decay"
"satellites","247","Satellite is a generic descriptor for any body that orbits a much larger body. The term commonly refers to objects orbiting planets, like artificial satellites and moons, but it can sometimes also refer to planets, small stars, satellite galaxies, and other objects."
"determinism","246",""
"signal-processing","245",""
"metrology","243","The study of measurements"
"complex-systems","241","A loosely defined concept, a Complex System presents a behavior nontrivially determined by the interactions between its parts. Complex systems often exhibit emergence phenomena, such as swarming and pattern formation. In such systems, nonlinear interactions can lead to memory and feedback mechanisms, self-organized criticality, and chaotic behavior. Network theory, systems biology, and adaptive/evolutionary systems also fall under this umbrella concept."
"quantum-hall-effect","241","Questions related to the quantum Hall effect (the quantisation of resistivity observed when a 2-dimensional electron gas system is subjected to a strong perpendicular magnetic field), as well as formulations of states, topological properties, and applications."
"quantization","240","Quantization refers to the procedure or methodology for replacing a classical system by a quantum system. If the question is about the quantized or discrete behavior of a phenomenon use the [discrete] tag instead.
"
"antennas","239",""
"models","238","DO NOT USE THIS TAG just because the involved physics is based on a model. All physics descriptions are inherently model-based. This tag is reserved specifically for addressing model development, validity, simplification, or other meta-model questions."
"molecular-dynamics","238","Molecular dynamics (MD) is an approach used for simulating dynamic processes through successive integration of Newton's equations of motion."
"quantum-states","236",""
"telescopes","236",""
"spin-models","229",""
"interferometry","229","Interferometry is the name for a class of measurement techniques based on the interference of coherent optical fields or other electromagnetic radiation. Generally, Interferometric measurements are extremely accurate, but can be difficult to perform. Common uses for interferometry are optical component metrology and stellar interferometry, although there are many applications."
"popular-science","228","Questions in this tag must be answered in a manner that can be understood by a general audience with at most a basic understanding of physics, mathematics and related sciences. Apply it to questions where the asker clearly requests such answers."
"semiclassical","227"," Semiclassical  descriptions involve a base/background part  described classically, and quantum parts  representing an effective  development in powers of Planck's constant, ħ. They cover systematic approximations such as the WKB, intuitive approaches to the correspondence limit, and a broad class of interstitial physical phenomena. "
"stochastic-processes","226","A stochastic process is a random process evolving with time , i.e., a time sequence representing the evolution of some system represented by a variable whose change is subject to a random variation. "
"particle-detectors","226","the tools used to detect (and sometimes) characterize ionizing radiation. This tag is appropriate for question about the characteristics and behavior of all such devices from the simplest Geiger-Muller tube, to the compound monsters used by high-energy experiments to the mega-ton instrumented volume of IceCube."
"heat-engine","225",""
"vortex","224",""
"bells-inequality","224","Bell's inequality is a no-go theorem contrasting crucial correlations of physical observables in QM to those of the world as described by classical mechanics, essentially local hidden variables theories serving as a viable ""explanation"" of QM: QM inevitably violates
these inequalities, as observed. Further use for the CHSH inequality generalization."
"normalization","223",""
"aircraft","221","Aircraft are man-made vehicles intended to operate while flying through Earth's atmosphere. "
"holographic-principle","221","The Holographic principle is a principle of string theories and a supposed property of quantum gravity that states that the information within a region is exactly described by that on its boundary.  DO NOT USE THIS TAG for a photographic hologram.  "
"magnetostatics","221",""
"quantum-chemistry","220",""
"decoherence","218","Quantum decoherence is the *irreversible loss of ordering of the phase angles* between the components of a system in a quantum superposition resulting in classical or probabilistically additive behavior, thereby suppressing interference of wavefunction components."
"perpetual-motion","217","Perpetual motion describes ""Motion that continues indefinitely without any external source of energy; impossible in practice because of friction."" It can also be described as ""the motion of a hypothetical machine which, once activated, would run forever unless subject to an external force or to wear"". There is a scientific consensus that perpetual motion in an isolated system would violate the first and/or the second law of thermodynamics."
"wormholes","216",""
"branes","216","A (p-)brane is a dynamically evolving physical object that generalizes the notion of a point particle to (p) higher dimensions.  A point particle can be viewed as a brane of dimension zero, a string as a brane of dimension one, and a membrane (sheet) as a brane of dimension two.  Do not use for particles or strings, however, unless in comparative juxtapositions."
"fiber-optics","215","Fiber optics is the study of optical fibers, which are thin pieces of high quality optical materials which are able to act as a waveguide for some frequencies of light.  This waveguide or 'light pipe' feature of optical fibers allows them to transmit light with very low loss from one end of the fiber to the other.  "
"gyroscopes","215",""
"poincare-symmetry","213",""
"galilean-relativity","213",""
"gamma-rays","213","Electromagnetic radiation with high energies and a typcial wavelength of less than 10 picometers."
"effective-field-theory","213","An effective field theory is a systematic approximation for an underlying   quantum field theory or a statistical model that includes the appropriate degrees of freedom of phenomena occurring at a chosen length scale (or energy scale), while ignoring substructure and degrees of freedom at shorter distances (or higher energies), summarizing those in its parameters."
"dipole-moment","212","Dipole moment is the electrostatic moment generated by two opposite charges taken together, far away from the charge's locations"
"graphene","210","Graphene is a quasi-2D material formed by carbon atoms in a hexagonal lattice. Graphene-based materials are of great interest for Nanoscience and Nanotechnology, mainly for Nanoelectronics."
"radio-frequency","209",""
"non-equilibrium","209",""
"explosions","208",""
"wick-rotation","207","Wick rotation substitutes an imaginary-number variable for a real-number  time variable to map an expression or a problem in Minkowski space to one in Euclidean space which are easier to evaluate or solve.  Use for all types of rigid analytic continuation maps. "
"supergravity","206","Supergravity is a classical supersymmetric unification theory. It appears in low-energy classical limits of string-theory.                       "
"radio","205",""
"propulsion","205",""
"microwaves","203","Microwaves, broadly defined, are electromagnetic radiation with wavelengths ranging from one meter to one millimeter; or with frequencies between 300 MHz (100 cm) and 300 GHz (0.1 cm).  This range includes both UHF and EHF (millimeter waves) and the entire SHF band (3 to 30 GHz, or 10 to 1 cm)."
"topological-phase","201",""
"states-of-matter","201","Physicists classify matter according to the state of matter, which are gas, liquid and solid. A material is either in one of these states depending on the temperature and/or pressure applied to it. One characterises the state of matter by the mechanical response of a material under pressure."
