tagName,Count,Excerpt
"antibiotic-resistance","33","Tag for questions related to the ability of bacteria to adapt to antibiotic agents in there environment through genes present in their genome or acquired from the DNA of other organisms through the process of Transformation."
"imaging","33","The process of gathering visual studies of tissue or the body for purposes of research or diagnostics."
"olfaction","33","Olfaction is the sense of smell, which allows the perception of odors by chemoreception. It is a form of chemoreception. Olfaction has many purposes, such as the detection of hazards, pheromones, and food. It integrates with other senses to form the sense of flavor. Olfaction occurs when odorants bind to specific sites on olfactory receptors located in the nasal cavity (in mammals) or olfactory organs like antennae, maxillary palp etc (in insects)."
"movement","32","Pertains anything concerning the act of moving, motion and locomotion as well as the change of place or posture."
"poison","32","A toxin. Poison is defined by http://dictionary.reference.com/browse/poison as: a substance with an inherent property that tends to destroy life or impair health."
"gwas","31","Questions pertaining to genome-wide association studies."
"experimental","31","Scientific procedure to test a hypothesis. The outcome of the experiment either confirms or denies the hypothesis."
"splicing","31","Splicing is a modification of an RNA after transcription, in which intervening nucleotide sequence sequences (introns) are removed and the remaining sequences (exons) are joined."
"parasitism","31","Where one organism takes advantages from living alongside another organism to the detriment of the host.  "
"taste","31",""
"symbiosis","31","Tag for questions related to interaction between two different species living in close physical association, typically to the advantage of both."
"safety","31",""
"fitness","31",""
"cognition","30",""
"heat","30",""
"research-process","30",""
"genetic-linkage","30",""
"pathway","30",""
"food-chemistry","30",""
"surgery","30","To employ operations in the treatment of disease or injury, or for experimental purposes. Surgery can involve cutting, abrading, suturing, or otherwise physically changing body tissues and organs."
"dogs","30","The common name for Canis lupus familiaris, which are domesticated canines."
"sds-page","30","Questions pertaining to sodium dodecyl sulfate polyacrylamide gel electrophoresis, a technique used to separate proteins according to electrophoretic mobility"
"growth-media","29","Nutrient solution for the growth of eukariotic cells or bacteria. It can contain everything the cell needs for its growth (complete media) or can be incomplete (selective media) to select for cells that are able to synthesize specific nutrients."
"reptile","29","A paraphyletic class of tetrapod vertebrates including extant organisms such as snakes, turtles, lizards and crocodiles."
"anaerobic-respiration","29","The generation of ATP from the breakdown of organic molecules in the absence of oxygen. "
"hybridization","29","The crossbreeding of organisms of distinct varieties (breeds, species, etc) by sexual reproduction."
"biological-networks","29",""
"autonomic-nervous-system","29",""
"soil","28",""
"homology","28",""
"astrobiology","28","The scientific study of the origin, evolution, distribution, and future of life in the universe."
"reflexes","27","Involuntary movements in response to stimuli which usually employ circuits local to the spinal cord or in the cranial nerves, though not exclusively."
"flow-cytometry","27",""
"diabetes-mellitus","27",""
"medicinal-chemistry","27",""
"host-pathogen-interaction","27",""
"dna-methylation","27","A methyl group can be added to a cytosine residue, usually one that neighbors a guanine (known as a CpG - cytosine-phosphate-guanine - site). This can affect chromatin and histone structures, as well as directly influencing binding of various factors, thereby altering the transcription of genes."
"molluscs","27",""
"tendons","27","A tendon or sinew is a tough band of fibrous connective tissue that usually connects muscle to bone and is capable of withstanding tension."
"replication","27","Copying the genome for the purpose of reproduction."
"polyploidy","26","Cells and organisms containing more than two paired (homologous) sets of chromosomes."
"mosquitoes","26",""
"psychoneuropharmacology","26","The study of the use of medications in treating mental disorders. Generally it includes pharmacokinetics (what the body does to medication) and pharmacodynamics (what the medications do to the body). Specific topics include protein binding (how available the medication is to the body), 
half-life (how long medications stay in the body), polymorphic genes (genes varying between persons), and drug-to-drug interactions (how medications affect one another)."
"exercise","26",""
"nose","26",""
"sugar","26",""
"injury","26",""
"histone","26","Basic (positively charged) proteins that help in compacting the genomic DNA in the form of chromatin, by forming nucleosomes. "
"microrna","26","Micro RNA (miRNA) are a class of small (22 nucleotide in the mature form) non-coding RNA. They are present in plants and animals and function as transcriptional and post-transcriptional regulators of genes. They bind to a complementary region in the transcribed gene to form doublestanded RNA molecules. These are silenced since they cannot be translated and often subsequently degraded by the cell."
"differentiation","25","Differentiation describes the process in the development from more general cell types into higher specialized cell types."
"biosynthesis","25","Biosynthesis is the process in which living organism synthesize molecules and substances they need. Examples would be the photosynthesis where in the end glucose is synthesized or melanin as the result of the melanin biosynthesis."
"species-distribution","25",""
"vegetable","25",""
"network","25",""
"protein-evolution","25",""
"blood-group","25",""
"electrical-stimulation","25","Electrical stimulation of the human body can be applied to restore bodily functions. Notable examples are auditory and visual prostheses to make the deaf hear and the blind see, and functional electrical stimulation to make the limp walk. It can be used for diagnosis (e.g., electromyography). Also, electrical stimulation can be used to treat (mental) illnesses (electrotherapy). Lastly, it can be the cause of injuries (e.g., due to a lightning strike).  "
"pharmacodynamics","25","Pharmacodynamics is the study of the biochemical and physiologic effects of drugs."
"flight","25","Movement through the atmosphere using wings or other structures to generate lift."
"color","25",""
"gene-annotation","24","Gene annotation refers to the characterization of a gene's exon-intron-UTR structure."
"macroevolution","24",""
"ncbi","24","Questions relating to information regarding, and use of resources from, the National Center for Biotechnology Information (NCBI). Please take care to ensure that questions are on-topic; see the help pages for more information."
"language","24",""
"malaria","24",""
"gender","24",""
"limnology","24","The science of inland waters, posts on Biology SE should focus on the biological aspects of this discipline."
"milk","24","Milk is a nutrional white liquid produced by the mammary glands of mammals to feed their offsprings."
"chromatin","23","Chromatin is the complex of DNA, histones, and other scaffolding proteins that make up the chromosomes, which in eukaryotes is located in the nucleus of the cell."
"renal-physiology","23","The branch of physiology that deals with the kidneys, and their role in reabsorption, filtration, acid-base and electrolyte balance."
"visualization","23","Questions relating to representations of biological data."
"transplantation","23",""
"kinetics","23","Kinetics is the study of rates of chemical or biochemical reactions, as well as the metabolic flux rates of biochemical intermediates within the body (e.g. glucose, amino acids, lipids, bile acids). "
"prokaryotes","23",""
"selection","23",""
"mushroom","23",""
"signal-processing","23","Signal Processing covers the theory, algorithms, performance analyses and applications of techniques for the processing, understanding, learning, retrieval, mining, and extraction of information from signals (1, 2)"
"introns","23","Regions of a gene which do not form a part of the mature RNA product."
"influenza","23","An infection, also known as the flu, caused by one of the many strains of influenzavirus, a segmented, single-stranded, negative-sense RNA virus in the family Orthomyxoviridae."
"biomedical-engineering","23","The application of engineering principles and design concepts to medicine and biology for healthcare purposes (e.g. diagnostic or therapeutic). This field seeks to close the gap between engineering and medicine: It combines the design and problem solving skills of engineering with medical and biological sciences to advance health care treatment, including diagnosis, monitoring, and therapy."
"speculative","23","Educated guesses about the structure and function of things that do not currently exist. Many 'what if' and 'why not' questions fit this category. Questions should be posed so that they can be answered, not just discussed."
"sterilisation","22","Sterilization: any process that eliminates or kills all forms of life and other biological agents present in a specified region, such as a surface, a volume of fluid, medication, or in a compound such as biological culture media. Sterilization can be achieved by heat, chemicals, irradiation, high pressure, and filtration."
"gut-bacteria","22",""
"climate-change","22","Current and past changes in climate as they relate to biological systems. This may include biological drivers of or impacts from changes in temperature, precipitation, atmospheric CO2, sea level, etc."
"migration","22",""
"phosphorylation","22","the addition of a phosphoryl group to a molecule"
"stomach","22",""
"mass-spectrometry","22",""
"research-tools","22",""
"membrane","22",""
"diy-biology","22","DIY biology is a movement of hobby biologists practicing outside of mainstream labs. This means that budget, availability of technology, and possibly background knowledge may be minimal."
"neurodegenerative-disorders","21","Neurodegenerative disorders are disorders characterised by progressive neuronal cell death. "
"immunoglobin","21","Immunoglobulins are also known as antibodies. They are Y-shaped proteins which are build up from four subunits and which bind to an antigen. Upon antigen binding they recruit the immune system for additional help (recognition of an antigen, endocytosis by macrophages etc.)."
"treatment","21",""
"philosophy-of-science","21",""
"dreaming","21",""
"intracellular-transport","21",""
"insulin","21",""
"codon","21","Tag for questions relating to the sequence of three DNA or RNA nucleotides that corresponds with a specific amino acid or stop signal during protein synthesis. DNA and RNA molecules are written in a language of four nucleotides; meanwhile, the language of proteins includes 20 amino acids."
"ethnobiology","21","The people-biota-environment interface: organisms used by humans, and the ways humans conceive of those organisms. This can include wild, managed or domesticated organisms used for food, medicine, and other purposes, as well as ""folk"" understandings of taxonomy, botany, zoology, conservation, and the environment."
"asexual-reproduction","21","Reproduction involving a single parental individual producing offspring, where offspring inherit genes from only that parent. The primary form of reproduction for single-celled organisms."
"twins","21","Children born from the same pregnancy.  Twins can result from either a single zygote (monozygotic, or identical twins) or from two, separately-fertilized egg cells (dizygotic, or fraternal twins)."
"vertebrates","21","Question specifically regards vertebrates. Vertebrata is a Subphylum within the Chordata Phylum, and Animalia Kingdom. Vertebrates are animals with backbones and consist of 4% of the described animal species, and include mammals, birds, amphibians, reptiles, and several Classes of fish."
"bone","21",""
"neuron","21",""
"extremophiles","21","An organism which thrives in extreme chemical or physical conditions which would be harmful to most life forms. "
"exons","20","RNA Sequences corresponding to genomic regions which are retained in processed RNA (i.e., not spliced out)."
"proteomics","20","Large scale study of proteins."
"uv","20","Non-visible light with a higher energy and shorter wavelength than violet light, UV is notable for its ability to cause DNA damage."
"healing","20",""
"artificial-selection","20","Selection as a mechanism of evolution in which the selection is artificially imposed by humans, such as selection on milk produce in dairy cattle, or yield in crops. Also known as selective breeding."
"cytoskeleton","20",""
"bioluminescence","20","The production and emission of light by a living organism."
"copy-number-variation","20","Questions pertaining to variation in the number of copies of a chromosomal region."
"tcga","20","TCGA (The Cancer Genome Atlas) is a biology-oriented project for understanding the genomics of different types of cancers. "
"inflammation","19",""
"decay","19",""
"sequence-assembly","19",""
"recombinant","19",""
"structure-prediction","19",""
"lymphatic-system","19",""
"salt","19",""
"xray-crystallography","19","A method of determining the arrangement of atoms within a crystal, in which a beam of X-rays strikes a crystal and causes the beam of light to spread into many specific directions."
"children","18",""
"algae","18","Algae is an informal term for a large, diverse group of photosynthetic eukaryotic organisms that are not necessarily closely related, and is thus polyphyletic."
"general-biology","18",""
"feline","18",""
"chromatography","18",""
"prion","18",""
"forensics","18",""
"rna-interference","18","A post-transcriptional mechanism of gene-regulation/silencing mediated by small RNAs (siRNA)"
"cytogenetics","18","A branch of genetics that is concerned with the study of the structure and function of the cell, especially the chromosomes."
"dopamine","17","Dopamine is a neuotransmitter which is secreted by dopamine-secreting neurons. It is released in the brain by nerve cells to send signals over the synaptic gap to other nerve cells."
"ligation","17","Is the process of covalently link two DNA ends. The process is usually done by the enzyme class of ligases."
"elisa","17","ELISA stands for enyzme-linked immunosorbent assay. It is analytical method which binds an antigen to an antibody in a microreaction plate und uses a second, enzyme-linked antibody for the detection."
"melanin","17","Biopigment, present in the skin and hair of humans."
"sexuality","17",""
"mouse","17",""
"cladistics","17",""
"tissue-repair","17",""
"protein-engineering","17",""
"organelle","17",""
"habitat","17",""
"prokaryotic-cells","17",""
"optics","17",""
"bioinorganic-chemistry","17",""
"biogeography","17","Study of the distribution of species & ecosystems in geographic space & through (geological) time"
"touch","16","Tag related to questions on the sense of touch and haptics, including, but not limited to peripheral processes dealing with touch, central processing of touch stimuli in the brain; kinesthetic systems (awareness of movement); and proprioceptive system (muscle spindles including the multisensory processes involving the balance organ). Often, but arguably, even heat and pain reception in the skin are grouped under the sense of touch."
"supercoiling","16","Supercoiling is a form of DNA in which the double helix is further twisted about itself, forming a tightly coiled structure."
"materials","16","Questions related to reagents, supplies, equipment and any other materials used in biological study."
"spectroscopy","16","Questions relating to how biological systems interact with electromagnetic radiation."
"neuroplasticity","16","The study of the adaptability of the nervous system. It includes changes in neural pathways and synapses due to changes in behavior (e.g., learning), environment (e.g., stressors) and bodily injury (e.g., brain damage)."
"cranial-nerves","16","Nerves that emerge directly from the brain."
"crossover","16",""
"variant","16",""
"mhc","16","The major histocompatibility complex is an extremely diverse genome region in vertebrates that is responsible for antigen presentation.  There are two main classes, MHC I and MHC II."
"horizontal-gene-transfer","16",""
"demography","16",""
"germination","16",""
"signalling","16",""
"electroencephalography","16","An electroencephalogram (EEG) is a test that detects electrical activity in the brain using small, flat metal discs (electrodes) attached to the scalp. The brain cells communicate via electrical impulses and are active all the time, even when you're asleep. This activity shows up as brain waves on an EEG recording (1)."
"visual-system","16",""
"binding-sites","16","Binding sites are sites in proteins or on DNA where other proteins or DNA can bind. Binding sites are usually conserved."
"fatty-acid-synthase","15","The chief enzyme involved in fatty acid biosynthesis. They include cerulenin, a natural products produced by the fungi Sarocladium oryzae."
"information-theory","15",""
"noncoding-rna","15",""
"osmoregulation","15","The regulation of osmotic pressure within an organism through active maintenance of solute concentration."
"pedigree","15",""
"stress","15",""
"cholesterol","15",""
"decomposition","15",""
"joints","15","The locations at which two bones make contact.  They may be movable or unmovable."
"chickens","15","Embryos of chickens (*Gallus gallus domesticus*) are often used in genetic experimentation and testing.  To a lesser extent, adult chickens can be used as a laboratory animal."
"cat","14",""
"antipredator-adaptation","14","Change of behavior/morphology over evolutionary time to cope with predator pressure."
"heart-output","14",""
"aquatic-biology","14",""
"smoking","14",""
"collective-behaviour","14",""
"calcium","14",""
"blood-sugar","14",""
"tuberculosis","14","Tuberculosis is a disease caused by the bacterium Mycobacterium tuberculosis. It infects mainly the lungs, but can be found in other parts of the body. Untreated tuberculosis ends fatal."
"clinical-trial","13","A clinical trial is the process in which new drugs are tested under controlled conditions. "
"melatonin","13","Hormone responsible for controlling the circadian rhythym."
"phenology","13","Questions pertaining to periodic life cycle events, and how these are affected by the external environment, climatic variation and weather fluctiations."
"rrna","13","Ribosomal RNA - builds together with the protein subunits the Ribosome. It is the most predominant material of the ribosome, approximately 60% of the weight are made of rRNA and 40% of proteins.
"
"reverse-transcription","13","Questions pertaining to the synthesis of DNA from RNA."
"research-design","13",""
"information","13",""
"ebola","13","Covers both the Ebola virus and Ebola virus disease."
"altruism","13","Altruism refers to behaviour by an individual that increases the fitness of another individual while decreasing the fitness of the actor."
"fossil","13","A fossil (from Classical Latin fossilis; literally, ""obtained by digging"") is any preserved remains, impression, or trace of any once-living thing from a past geological age. "
"archaea","13","Archaea constitute a domain of single-celled microorganisms lacking cell nuclei and are therefore prokaryotes. "
"dendrology","13","Dendrology or xylology is the study of wooded plants (trees, shrubs, and lianas) and the anatomy of wood (Wood anatomy or Xylotomy). Includes dendrochronology, i.e. deciphering environmental data in growth ring or any other type growth-records in wood ."
"instinct","12","Instinct can be defined as a largely inheritable and unalterable tendency of an organism to make a complex and specific response to environmental stimuli without involving reason. It is behavior that is mediated by reactions below the conscious level.
"
"animal-psychology","12",""
"sociobiology","12","the scientific study of the biological (especially ecological and evolutionary) aspects of social behaviour in animals and humans. Use this tag in questions related to such studies about animals or to the subject itself."
"chirality","12","It concerns a type of molecule that has a non-superposable mirror image."
"sensory-systems","12","This tag is useful for questions dealing with the senses in general. These include the five major sensory systems:  olfaction (detection of smell), taste or gustation (the detection of organic compounds and ions by the tongue), vision (the detection of light), hearing (the detection of sound), and touch (the detection of changes in pressure, temperature, and other factors by the skin). Other examples are nociception (pain), proprioception and balance  "
"locomotion","12",""
"genetic-code","12","Tag for questions related to the set of three-letter combinations of nucleotides called codons, each of which corresponds to a specific amino acid or stop signal."
"cas9","12",""
"metabolomics","12",""
"chemical-communication","12",""
"saliva","12",""
"veins","12",""
"psychophysics","12","Psychophysics is the scientific study of the relationship between physical stimuli and the subjective sensations and perceptions evoked by these stimuli. The term psychophysics is used to denote both the substantive study of stimulus-response relationships and the methodologies used for this study. "
"aids","12","Acquired ImmunoDeficiency Syndrome (AIDS) is a disease caused by the Human Immunodeficiency Virus (HIV), that results in loss of CD4+ T-Lymphocyte thereby leading to a loss of immune function. "
"cartilage","12","Cartilage is a resilient and smooth elastic tissue, a rubber-like padding that covers and protects the ends of long bones at the joints, and is a structural component of the rib cage, the ear, the nose, the bronchial tubes, the intervertebral discs, and many other body components."
"image-processing","12","This tag can be used for questions related to the processing of images used to provide photographic evidence of a biological phenomena or to explain reasons why a photograph may suggest one phenomena while it is only an artifact of editing, or the lack there of. It is also appropriate to use this tag to request feedback on what type of adjustments are acceptable for publication in a scientific context."
"phosphate","11","Phosphates are salts of phosphoric acid. Monophosphate (or inorganic phosphate) is composed of one central phosphorus atom which is bound to four oxygen atoms. "
"green-fluorescent-protein","11","Green fluorescent protein is a protein of the jellyfish Aequorea victoria which emits bright green light when it excited with blue to ultraviolet light. The protein is widely used in cell biology to tag proteins and to follow up their localization in the cell."
"t7-promoter","11","Promoter from the bateriophage T7. The promoter is highly specific for the T7-RNA polymerase and widely used in the field of molecular biology as promoter for controlled gene expression."
"immunosuppression","11",""
"gamete","11",""
"biomedical-technology","11",""
"invasive-species","11",""
"publishing","11",""
"minerals","11",""
"hydration","11",""
"vegetation","11",""
"excreta","11",""
"centrifugation","11","a process which involves the application of the centrifugal force for the sedimentation of heterogeneous mixtures with a centrifuge, and is used in industrial and laboratory settings. Use this tag in questions related to instruments that exploit this technique, or fields of biology in which this technique is applied."
"plant-perception","11",""
"gene-therapy","11",""
"menstrual-cycle","11","Tag for use on questions related to the regular natural change that occurs in the uterus and ovaries that make pregnancy possible."
"regeneration","11","Tag for questions related to the process of renewal, restoration, and growth that makes genomes, cells, organisms, and ecosystems resilient to natural fluctuations or events that cause disturbance or damage."
"pulmonology","11","The study of the respiratory system and diseases of it, especially the lungs"
"chip-seq","11","For questions about ChIP-seq (Chromatin ImmunoPrecipitation sequencing), a method used to analyze protein interactions with DNA."
"bats","11","Flying mammals of the order Chiroptera."
"nucleotide","11",""
"mri","10","Magnetic Resonance Imaging is a radiological tool used to create images of an organism of higher quality than x-rays."
"hemiptera","10","Questions pertaining to the order of insects that include true bugs, stink bugs, shield bugs, assassin bugs, bed bugs, cicadas, aphids, scale insects, leafhoppers, and planthoppers."
"biopython","10","Questions about using Biopython to solve a biological programming task."
"food-web","10",""
"echolocation","10","The use and interpretation of sound waves to aid in navigation.  Used mainly by bats and toothed whales."
"nitrogen-cycle","10",""
"cdna","10",""
"flowering","10",""
"pets","10",""
"operons","10",""
"addiction","10",""
"codon-usage","10",""
"hygiene","10",""
"peer-review-journal","10","Journal where experts from the field (peers) of a submitted article review the article prior to publication. They decide what happens to the article, if it needs to be supplemented with further experiments, re-phrased or be rejected. When the article needs to be revised they decide if the revision is ok and recommend the acceptance or rejection to the journal."
"serotonin","10","The monoamine neurotransmitter, serotonin, also referred to by its chemical name 5-hydroxytryptamine (5-HT). It binds to and activates the 5-HT family of receptors. "
"competent-cells","9","Competent cells are bacteria which have been treated with chemicals and which are able to take up external DNA. "
"cell-sorting","9","Questions relating to the separation of cells on the basis of physical properties."
"opioid","9","Drugs that bind to the opioid receptors (mu, delta & kappa)."
"chip","9","ChIP, or Chromatin ImmunoPrecipitation, is a molecular biology technique used to study protein-DNA interactions in the natural context of the cell. It is performed by cross-linking proteins and DNA, cleaving the chromatin into short strands, enriching for certain regions using antibodies specific to DNA-binding proteins, and studying the sequences and/or epigenetic markers of the DNA."
"ultrasound","9",""
"dehydration","9",""
"gene-synthesis","9",""
"histone-modifications","9",""
"mass-spec","9",""
"karyotype","9","The number and morphology of chromosomes in eukaryotic nuclei and analyses related to measuring the karyotype."
"modeling","9",""
"symmetry","9","Symmetry is the balanced distribution of duplicate body parts or shapes within the body of an organism.  "
"bioacoustics","9","the branch of acoustics concerned with sounds produced by or affecting living organisms, especially as relating to communication. This tag can be used in questions about sounds produced by living organisms for communication, mating, defense, etc."
"artificial-life","9","Questions about artificial life, or Alife, which is the study of life processes using simulations, computer models, and robotics. Please be careful to ensure that questions are on-topic for Biology, see the help pages and meta for more information before posting questions on Alife."
"animal-husbandry","9","Animal husbandry is raising animals for meat, milk, eggs, or other products. "
"topology","9","topology is concerned with the properties of space that are preserved under continuous deformations, such as stretching, crumpling and bending, but not tearing or gluing"
"heart-failure","9","A chronic condition in which the heart doesn't pump blood as well as it should. Use this tag in questions related to such conditions or about its study."
"rodents","9","Mammals of the order *Rodentia*, which are characterized by a single pair of continuously growing incisors in each of the upper and lower jaws."
"bees","9",""
"snail","8",""
"pymol","8","a molecular visualization system created by Warren Lyford DeLano. This tag can be used in questions related to the use and the visualizations produced using this software."
"chronobiology","8","The field of biology that examines periodic phenomena in living organisms and their adaption to solar and lunar related rhythms."
"hepatitis","8","Inflammation of the liver, caused by a virus or a toxin and characterized by jaundice, liver enlargement, and fever. This tag can be used in questions related to such a condition, symptoms which indicate the presence of such condition, or generation, cure and other processes related to such a condition."
"cryonics","8","the low-temperature preservation (usually at −196°C) of people who cannot be sustained by contemporary medicine, with the hope that resuscitation and restoration to full health may be possible in the far future."
"balance","8","Balance refers to postural control, which is defined as the act of maintaining, achieving or restoring a state of balance during any posture or activity."
"dna-helix","8","The structure formed by the double-stranded DNA molecules."
"artificial-neural-network","8",""
"freshwater-biology","8",""
"vector","8",""
"biofilms","8","Tag for questions related to any group of microorganisms in which cells stick to each other on a surface. These adherent cells are frequently embedded within a self-produced matrix of extracellular polymeric substance."
"landscape-ecology","8",""
"oogenesis","8",""
"chimerism","8",""
"complexity","8",""
"neuromodulation","8",""
"brain-stem","8",""
"fst","7",""
"cycle","7",""
"hypersensitivity","7",""
"global-warming","7",""
"allometry","7","Study of the relationship of body size to shape, anatomy, physiology and behaviour."
"high-throughput","7",""
"odour","7",""
"transfusion","7",""
"transfection","7",""
"sex-determination","7",""
"bile","7","a bitter greenish-brown alkaline fluid that aids digestion and is secreted by the liver and stored in the gallbladder. Use this tag in questions related to the synthesis, function, physical and chemical properties and other related aspects of bile."
"lentivirus","7","A genus of retroviruses with a lengthy incubation time, in particular HIV. Commonly used as DNA transduction agents in animal cells. "
"hypothalamus","7","region of the brain lying below the thalamus and making up the floor of the third cerebral ventricle, which secretes many neurohormones. This tag can be used in questions related to structure, function or regulation of/by hypothalamus and/or the neurohormones associated with it."
"pollination","7","Pollination is the process by which pollen from the male anthers is transferred to the female reproductive organs of a plant, thereby enabling fertilization to take place."
"origins","7","Origins of Life is studied through a combination of paleontology, chemistry, and extrapolation from the characteristics of modern organisms, and aims to determine how pre-life chemical reactions gave rise to life on Earth."
"gastropod","7",""
"haemoglobin","7",""
"metagenomics","7",""
"gene-editing","7",""
"photoperiod","7","the interval in a 24-hour period during which a plant or animal is exposed to light. Use this tag in questions regarding the responses of plants (or animals) to photoperiods i.e. photoperiodism and the study of such responses."
"hallucinogens","7","Hallucinogens are compounds that induce hallucinations and often other psychotic phenomena. They include dissociatives (NMDA antagonists and kappa opioid agonists) and psychedelics (LSD and psilocybin). "
"minipreps","7","A method to purify small amounts of bacterial plasmids from the cells to get purified DNA at the end."
"histamine","6","Histamine is a neurotransmitter that plays a key role in allergenic responses, sleep, alertness, cognition and gastric acid synthesis and secretion. It binds primarily to the four types of histamine receptors, H1 (responsible for alertness, cognition, allergenic responses), H2 (responsible for gastric acid synthesis and excretion), H3 (which serves as the histamine autoreceptor) and H4 which seems to play a role in immune function."
"homocysteine","6","Homocyteine is a naturally occurring, not proteinogenic alpha-amino acid."
"isoforms","6","Isoforms of proteins are differently spliced versions of a protein which are different in length. Isoforms can have different regulation and functions."
"autophagy","6","Autophagy is an intracellular degradation system that delivers cytoplasmic constituents to the lysosome."
"thermophilia","6","Thermophilia are bacteria (or archea) which are a subgroup of the extremophils. Thermophilia live in hot water between 45°C and 122°C."
"diptera","6","Diptera is an order of insects containing the true flies and mosquitoes."
"dendrites","6","Dendrites (from Greek δένδρον, meaning ""tree"") are branched projections of a cell, typically a neuron."
"trna","6",""
"genetic-diagrams","6","Questions regarding the expression of genetic inheritance in the form of diagrams, including but not limited to questions about drawing and interpreting Punnett Squares, Pedigree Diagrams and genetic cross diagrams.  Please include images where possible. "
"thermoregulation","6",""
"evo-devo","6","The study of evolutionary developmental biology."
"vestigial","6","Homologous characters of organisms that have seemingly lost all or most of their original function in a species through evolution."
"phycology","6","For question about algae. Phycology or Algology is discussion about algae"
"aquaculture","6","the farming of fish, crustaceans, molluscs, aquatic plants, algae, and other aquatic organisms."
"units","6","Units commonly encountered in biology: their definitions, usage, conversion."
"cpg","6","CpG refers to any cytosine nucleotide in DNA that neighbors a guanine. CpG site comes from ""cytosine-phosphate-guanine site"". These sites have the potential for a methyl (or other derivative) to be attached. Dense regions of CpG's are known as CpG islands."
"zygosity","6","This tag relates to conjugation, or to the zygote, as (a) the state of a cell or individual in regard to the alleles determining a specific character, whether identical (homozygosity) or different (heterozygosity); or (b) in the case of twins, whether developing from one zygote (monozygosity) or two (dizygosity)."
"gynecology","6","Tag to be used for questions related to the medical practice dealing with the health of the female reproductive systems (vagina, uterus and ovaries) and the breasts."
"morphometry","6","the process of measuring the external shape and dimensions of landforms, living organisms, or other objects. Use this tag with questions regarding such measurements as defined above and their study."
"blood-brain-barrier","6",""
"homosexuality","6",""
"extra-cellular-matrix","6","Molecules secreted by cells to provide structural support and biochemical support."
"medium","6",""
"iris","6",""
"scales","6",""
"ventricles","6",""
"dissection","5",""
"marsupials","5",""
"mice","5",""
"orf","5",""
"electromuscular","5",""
"dna-repair","5",""
"protozoa","5","Protozoa are a diverse group of unicellular eukaryotic organisms"
"protein-identification","5",""
"sex-ratio","5","the ratio of males to females in a population. Use this tag in questions related to sex ratio in a population or species, or regarding the principles and calculations about sex ratios."
"amphibians","5",""
"mycoplasma","5","Small genus of bacteria that lack cell walls that is a common source of contamination.  There are also some pathogenically relevant species."
"eeg","5","Electroencephalography (EEG) is an electro-physiological monitoring method to record electrical activity of the brain"
"plasma-membrane","5","Tag for questions pertaining to the plasma membrane (i.e., cell membrane). The plasma membrane is a phospholipid bilayer that separates cytoplasm and cytoplasmic organelles from the extracellular environment. It harbors many proteins, from ATP generating H<sup>+</sup> channels to voltage-gated ion channels and neurotransmitter receptors. "
"nucleotide-metabolism","5","Metabolic processes involving the biosynthesis or degradation of nucleotides.

"
"biology-misconceptions","4","This tag should be added either by the original poster to address questions related to misconceptions in the field of Biology or by editors of questions that arise from misconceptions about topics in Biology."
"photography","4","This tag is for questions related to the use of photography in studying the natural world or explanation of phenomena represented in a photograph that may or may not have biological implications."
"spliceosome","4","A complex of snRNA and protein subunits that removes introns from a transcribed pre-mRNA (hnRNA) segment."
"hla","4","HLA stands for human leukocyte antigen. It is the name for gene loci which encode the major histocompatibility complex in humans. This locus is important for the function of the immune system in humans."
"benzodiazepine","4","Benzodiazepines are a class of compounds that have two structural features in common and they also serve as a positive allosteric modulator at the GABA-A receptor which inhibits CNS function. "
"ccp4","4","Questions pertaining to 1) the file format used for electron density information acquired by x-ray crystallography and cryo-electron microscopy, or 2) the project to develop software for x-ray crystallography"
"eusociality","4",""
"cephalopods","4",""
"neural-engineering","4","The discipline of biomedical engineering of the nervous system. Notable device examples include the pacemaker, cochlear implants and retinal implants."
"forestry","4",""
"cocaine","4","An addictive narcotic stimulant derived from the coca plant.  Cocaine functions by inhibiting the reuptake of neurotransmitters such as dopamine and serotonin."
"ontology","4",""
"quorum-sensing","4","A system, usually in the context of bacteria, that is used to coordinate activity and behavior with other, nearby organisms."
"vegetarianism","4",""
"dose","4",""
"dissociation-constant","4",""
"cilia","4",""
"implantation","4",""
"dosage-compensation","4",""
"endothelium","4",""
"blood-transfusion","3",""
"celiac-disease","3",""
"congestion","3",""
"auxology","3",""
"territoriality","3",""
"ecophysiology","3",""
"sepsis","3","Tag for questions related to the body’s overwhelming and life-threatening response to infection which can lead to tissue damage, organ failure, and death. 

Sepsis is an illness in which the body has a severe response to bacteria or other germs. This response may be called systemic inflammatory response syndrome (SIRS)."
"gustation","3",""
"repeatitive-sequence","3",""
"biofeedback","3","Tag for use on questions related to the process of gaining greater awareness of many physiological functions primarily using instruments that provide information on the activity of those same systems, with a goal of being able to manipulate them at will."
"histopathology","3","This tag should be used for questions related to the microscopic examination of tissue in order to study the manifestations of disease."
"ovulation","3","Occurring halfway through the menstrual cycle, ovulation is the release of an egg."
"breasts","3",""
"microgravity","3",""
"distribution","3",""
"allelopathy","3","biological phenomenon by which an organism produces one or more biochemicals that influence the germination, growth, survival, and reproduction of other organisms. These biochemicals are known as allelochemicals and can have beneficial (positive allelopathy) or detrimental (negative allelopathy)."
"synesthesia","3","Synesthesia is a neurological phenomenon in which stimulation of one sensory or cognitive pathway leads to automatic, involuntary experiences in a second sensory or cognitive pathway."
